"Index"	"Accuracy"	"Sensitivity"	"Specificity"	"T2"	"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"
"219"	"219"	"0.977777777777778"	"0.974683544303797"	"1"	"8.77672612574694"	"ABCC3|8714"	"C13orf15|28984"	"CASP3|836"	"KCTD10|83892"	"KIF26B|55083"	"PYCR1|5831"	"SC4MOL|6307"	"SLC19A1|6573"
"220"	"220"	"0.988888888888889"	"0.987341772151899"	"1"	"7.9250379805485"	"FERMT1|55612"	"IQGAP3|128239"	"PVR|5817"	"PWP2|5822"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"TPM3|7170"
"221"	"221"	"1"	"1"	"1"	"7.49020685255876"	"EPAS1|2034"	"LTF|4057"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SPTBN2|6712"	"SRPK1|6732"	"USP48|84196"
"222"	"222"	"0.988888888888889"	"0.987341772151899"	"1"	"7.68806381568054"	"ABCC3|8714"	"ANKRD40|91369"	"C13orf1|57213"	"DNMT1|1786"	"PNPLA6|10908"	"PYCR1|5831"	"SLC19A1|6573"	"TSPAN13|27075"
"223"	"223"	"1"	"1"	"1"	"7.10028971946669"	"MVD|4597"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"	"SLC19A1|6573"	"TEP1|7011"	"TMPRSS4|56649"	"TOP2A|7153"
"224"	"224"	"0.966666666666667"	"0.974683544303797"	"0.909090909090909"	"8.26194919263441"	"AMPD3|272"	"OTUD1|220213"	"PYCR1|5831"	"RNH1|6050"	"RTKN2|219790"	"SLC11A1|6556"	"SLC19A1|6573"	"SPP1|6696"
"225"	"225"	"0.988888888888889"	"0.987341772151899"	"1"	"8.36057972379204"	"BCL2L2|599"	"COL10A1|1300"	"COL8A2|1296"	"DGKA|1606"	"EPAS1|2034"	"MYL6|4637"	"PYCR1|5831"	"SLC19A1|6573"
"226"	"226"	"1"	"1"	"1"	"7.89067109189582"	"CD101|9398"	"CXCL13|10563"	"CYP24A1|1591"	"EPAS1|2034"	"MYL6|4637"	"PYCR1|5831"	"SERINC2|347735"	"SLC19A1|6573"
"227"	"227"	"1"	"1"	"1"	"7.55730653701129"	"ARL4A|10124"	"DGKA|1606"	"EPAS1|2034"	"KIF26B|55083"	"LGR4|55366"	"PYCR1|5831"	"SLC19A1|6573"	"ST6GALNAC5|81849"
"228"	"228"	"1"	"1"	"1"	"7.21913646965556"	"ANKRD22|118932"	"CARD11|84433"	"CASKIN2|57513"	"OTUD1|220213"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"	"USP48|84196"
"229"	"229"	"0.988888888888889"	"0.987341772151899"	"1"	"8.05690890479864"	"DLG5|9231"	"EPAS1|2034"	"LTF|4057"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"TOP2A|7153"	"TUBA1B|10376"
"230"	"230"	"0.988888888888889"	"0.987341772151899"	"1"	"7.44889382012254"	"CD101|9398"	"HYAL2|8692"	"LGR4|55366"	"OTUD1|220213"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"TRAF1|7185"
"231"	"231"	"1"	"1"	"1"	"7.87678815128415"	"C1orf198|84886"	"COL10A1|1300"	"HTRA3|94031"	"LGR4|55366"	"PYCR1|5831"	"SC4MOL|6307"	"TNFAIP1|7126"	"WISP2|8839"
"232"	"232"	"0.988888888888889"	"0.987341772151899"	"1"	"7.20006321799069"	"CLEC2D|29121"	"CSTF2|1478"	"FERMT1|55612"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SPTBN2|6712"	"USP48|84196"
"233"	"233"	"1"	"1"	"1"	"7.47204297263577"	"CASKIN2|57513"	"ENC1|8507"	"IQGAP3|128239"	"LGR4|55366"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"TPM3|7170"
"234"	"234"	"0.988888888888889"	"0.987341772151899"	"1"	"8.24767978562604"	"CASKIN2|57513"	"MACROD2|140733"	"MYO9B|4650"	"PALM2-AKAP2|445815"	"PNPLA6|10908"	"PYCR1|5831"	"RTKN2|219790"	"SYNJ2|8871"
"235"	"235"	"1"	"1"	"1"	"7.70865450005573"	"ANKRD22|118932"	"FERMT1|55612"	"HYAL2|8692"	"IQGAP3|128239"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"	"SLC19A1|6573"
"236"	"236"	"1"	"1"	"1"	"9.08219829091661"	"COL12A1|1303"	"MACROD2|140733"	"MMP11|4320"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SNX17|9784"	"TOP2A|7153"
"237"	"237"	"0.988888888888889"	"0.987341772151899"	"1"	"9.08423371011301"	"ALDH18A1|5832"	"ANKRD22|118932"	"CDCA8|55143"	"COL10A1|1300"	"CORO1C|23603"	"FOLR2|2350"	"MYL9|10398"	"RTKN2|219790"
"238"	"238"	"0.988888888888889"	"0.987341772151899"	"1"	"9.04310680716734"	"CCL19|6363"	"COL10A1|1300"	"EIF4G3|8672"	"EPAS1|2034"	"ISLR|3671"	"PYCR1|5831"	"SLC19A1|6573"	"STX12|23673"
"239"	"239"	"1"	"1"	"1"	"8.54307482121435"	"ABCC3|8714"	"ASPM|259266"	"C13orf15|28984"	"COL10A1|1300"	"COL12A1|1303"	"PYCR1|5831"	"SC4MOL|6307"	"SLC19A1|6573"
"240"	"240"	"1"	"1"	"1"	"7.80764219336667"	"ETV4|2118"	"IQGAP3|128239"	"LGR4|55366"	"NPL|80896"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SLC39A1|27173"
"241"	"241"	"1"	"1"	"1"	"8.2585339964936"	"COL10A1|1300"	"CORO1C|23603"	"FERMT1|55612"	"FOLR2|2350"	"KDELR3|11015"	"MYL9|10398"	"RTKN2|219790"	"TOP2A|7153"
"242"	"242"	"1"	"1"	"1"	"7.17673426292898"	"ABHD5|51099"	"C13orf1|57213"	"CASKIN2|57513"	"LGR4|55366"	"LOC84740|84740"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"243"	"243"	"0.988888888888889"	"1"	"0.909090909090909"	"8.48550504897957"	"CASKIN2|57513"	"FERMT1|55612"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"	"SC4MOL|6307"	"SLC19A1|6573"	"SPTBN2|6712"
"244"	"244"	"0.988888888888889"	"0.987341772151899"	"1"	"7.77535547909874"	"CA9|768"	"DGKA|1606"	"ETV4|2118"	"IFI30|10437"	"NPL|80896"	"PYCR1|5831"	"RTKN2|219790"	"XPO1|7514"
"245"	"245"	"0.988888888888889"	"0.987341772151899"	"1"	"7.10496712755967"	"CCL19|6363"	"ETV4|2118"	"FERMT1|55612"	"FUT2|2524"	"RNF149|284996"	"RTKN2|219790"	"TMEM97|27346"	"TOP2A|7153"
"246"	"246"	"1"	"1"	"1"	"8.36796937138307"	"C9orf140|89958"	"MACROD2|140733"	"NPL|80896"	"PNPLA6|10908"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SYNJ2|8871"
"247"	"247"	"0.988888888888889"	"0.987341772151899"	"1"	"7.84630170297112"	"DOPEY2|9980"	"EPAS1|2034"	"FERMT1|55612"	"HS6ST2|90161"	"PAPSS1|9061"	"PYCR1|5831"	"SC4MOL|6307"	"SLC19A1|6573"
"248"	"248"	"0.988888888888889"	"0.987341772151899"	"1"	"8.38327100289623"	"EPAS1|2034"	"KIF26B|55083"	"LGR4|55366"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"	"ST6GALNAC5|81849"	"TRAF1|7185"
"249"	"249"	"0.977777777777778"	"0.987341772151899"	"0.909090909090909"	"8.69940117501932"	"CXCL13|10563"	"EPAS1|2034"	"PNPLA6|10908"	"PPAP2C|8612"	"PYCR1|5831"	"RTKN2|219790"	"SYNJ2|8871"	"TEP1|7011"
"250"	"250"	"0.988888888888889"	"0.987341772151899"	"1"	"8.47179303292308"	"CA9|768"	"CLEC2D|29121"	"DOPEY2|9980"	"ETV4|2118"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SPTBN2|6712"
"251"	"251"	"1"	"1"	"1"	"7.21761728546492"	"DOPEY2|9980"	"EPAS1|2034"	"LGR4|55366"	"LTF|4057"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"	"STX3|6809"
"252"	"252"	"1"	"1"	"1"	"7.28109314685846"	"C13orf1|57213"	"C20orf20|55257"	"CASKIN2|57513"	"COL17A1|1308"	"MYL6|4637"	"PALM2-AKAP2|445815"	"PYCR1|5831"	"SLC19A1|6573"
"253"	"253"	"0.988888888888889"	"0.987341772151899"	"1"	"7.98676806331012"	"C13orf1|57213"	"CCL19|6363"	"CD101|9398"	"COL10A1|1300"	"DCN|1634"	"GART|2618"	"PYCR1|5831"	"SLC19A1|6573"
"254"	"254"	"0.977777777777778"	"0.974683544303797"	"1"	"8.68289951278466"	"C13orf1|57213"	"CASKIN2|57513"	"MAP1S|55201"	"MYL6|4637"	"PNPLA6|10908"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"255"	"255"	"0.977777777777778"	"0.974683544303797"	"1"	"8.40368891343873"	"CAT|847"	"FERMT1|55612"	"FKBP9|11328"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"	"SLC19A1|6573"	"SLC35D1|23169"
"256"	"256"	"1"	"1"	"1"	"7.6211422603893"	"CYP51A1|1595"	"FERMT1|55612"	"HYAL2|8692"	"LGR4|55366"	"MYO1C|4641"	"PYCR1|5831"	"RTKN2|219790"	"STARD7|56910"
"257"	"257"	"1"	"1"	"1"	"7.77161187196566"	"DOPEY2|9980"	"FERMT1|55612"	"IQGAP3|128239"	"PVR|5817"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"TPM3|7170"
"258"	"258"	"1"	"1"	"1"	"7.02359243559829"	"CD101|9398"	"CYP51A1|1595"	"DGKA|1606"	"HYAL2|8692"	"PYCR1|5831"	"RTKN2|219790"	"SPNS1|83985"	"SPP1|6696"
"259"	"259"	"1"	"1"	"1"	"7.14384005225768"	"FERMT1|55612"	"NPL|80896"	"OCIAD2|132299"	"PYCR1|5831"	"RNH1|6050"	"RTKN2|219790"	"SC4MOL|6307"	"TEP1|7011"
"260"	"260"	"0.988888888888889"	"0.987341772151899"	"1"	"7.50800799885901"	"ABHD5|51099"	"ANKRD22|118932"	"F2RL1|2150"	"PYCR1|5831"	"RTKN2|219790"	"SGPL1|8879"	"USP48|84196"	"WFS1|7466"
"261"	"261"	"1"	"1"	"1"	"7.1541768142388"	"ADAM8|101"	"HS6ST2|90161"	"KCTD10|83892"	"MARCKSL1|65108"	"PYCR1|5831"	"RRP1B|23076"	"RTKN2|219790"	"SLC19A1|6573"
"262"	"262"	"1"	"1"	"1"	"8.09341881881865"	"CASKIN2|57513"	"FDPS|2224"	"NUSAP1|51203"	"PFKL|5211"	"PYCR1|5831"	"RAB6A|5870"	"SLC19A1|6573"	"SPTBN2|6712"
"263"	"263"	"0.988888888888889"	"0.987341772151899"	"1"	"7.83259555390712"	"CASKIN2|57513"	"EIF2S2|8894"	"FERMT1|55612"	"IQGAP3|128239"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"TPM3|7170"
"264"	"264"	"0.988888888888889"	"0.987341772151899"	"1"	"8.70923748584243"	"ANTXR1|84168"	"COL10A1|1300"	"EPAS1|2034"	"ISLR|3671"	"JAK3|3718"	"MYL6|4637"	"PYCR1|5831"	"SLC19A1|6573"
"265"	"265"	"1"	"1"	"1"	"7.76847273101858"	"CASKIN2|57513"	"FOLR2|2350"	"PNPLA6|10908"	"PYCR1|5831"	"RAB6A|5870"	"SPTBN2|6712"	"SYNJ2|8871"	"VSIG4|11326"
"266"	"266"	"1"	"1"	"1"	"8.06420882026324"	"CENPF|1063"	"FCGR3A|2214"	"FOLR2|2350"	"PNPLA6|10908"	"PPAP2C|8612"	"PYCR1|5831"	"RTKN2|219790"	"TEP1|7011"
"267"	"267"	"1"	"1"	"1"	"7.06721121493157"	"ANKRD22|118932"	"C20orf27|54976"	"EPAS1|2034"	"FERMT1|55612"	"PYCR1|5831"	"RTKN2|219790"	"SBDS|51119"	"USP48|84196"
"268"	"268"	"0.988888888888889"	"0.987341772151899"	"1"	"7.89285101876911"	"CXCL13|10563"	"EPAS1|2034"	"MYL6|4637"	"PYCR1|5831"	"RRP1B|23076"	"RTKN2|219790"	"SLC19A1|6573"	"TMPRSS4|56649"
"269"	"269"	"1"	"1"	"1"	"7.37255843254727"	"CASKIN2|57513"	"FERMT1|55612"	"KCNN4|3783"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"	"SBDS|51119"	"SLC19A1|6573"
"270"	"270"	"1"	"1"	"1"	"6.78191201550345"	"CASKIN2|57513"	"CYP51A1|1595"	"GPN3|51184"	"LGR4|55366"	"OTUD1|220213"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"271"	"271"	"0.988888888888889"	"1"	"0.909090909090909"	"8.24620299900333"	"HMGCS1|3157"	"HYAL2|8692"	"LGR4|55366"	"MIF4GD|57409"	"MMP11|4320"	"MYL9|10398"	"PYCR1|5831"	"RTKN2|219790"
"272"	"272"	"1"	"1"	"1"	"7.15601499129592"	"CCL19|6363"	"ETV4|2118"	"GLDN|342035"	"IQGAP3|128239"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"TPM3|7170"
"273"	"273"	"1"	"1"	"1"	"7.56024106852605"	"ASPM|259266"	"COL17A1|1308"	"PALM2-AKAP2|445815"	"PYCR1|5831"	"RTKN2|219790"	"SC4MOL|6307"	"SLC19A1|6573"	"SYNJ2|8871"
"274"	"274"	"1"	"1"	"1"	"8.0448707720587"	"ETV4|2118"	"LGR4|55366"	"NPL|80896"	"PNPLA6|10908"	"PYCR1|5831"	"RTKN2|219790"	"SYNJ2|8871"	"TNFAIP1|7126"
"275"	"275"	"1"	"1"	"1"	"7.65728048056055"	"ASPM|259266"	"CA9|768"	"DOPEY2|9980"	"MACROD2|140733"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"TNFAIP1|7126"
"276"	"276"	"1"	"1"	"1"	"7.74224511776579"	"AKR1B10|57016"	"ANKRD22|118932"	"B3GNT3|10331"	"MYO1C|4641"	"PYCR1|5831"	"RTKN2|219790"	"SMG6|23293"	"USP48|84196"
"277"	"277"	"1"	"1"	"1"	"7.38869239331197"	"ETV4|2118"	"FERMT1|55612"	"LGR4|55366"	"NPL|80896"	"RNF149|284996"	"RTKN2|219790"	"SIRPB1|10326"	"TOP2A|7153"
"278"	"278"	"1"	"1"	"1"	"7.64181043140406"	"DHCR7|1717"	"HYAL2|8692"	"MMP11|4320"	"MYL9|10398"	"PYCR1|5831"	"RTKN2|219790"	"SBDS|51119"	"SLC35D1|23169"
"279"	"279"	"0.988888888888889"	"0.987341772151899"	"1"	"8.51474142722029"	"ABCC3|8714"	"C13orf1|57213"	"CASKIN2|57513"	"PYCR1|5831"	"SC4MOL|6307"	"SLC11A1|6556"	"SLC19A1|6573"	"SPTBN2|6712"
"280"	"280"	"1"	"1"	"1"	"8.11092499359983"	"DGKA|1606"	"EPAS1|2034"	"MACROD2|140733"	"MVD|4597"	"PYCR1|5831"	"RTKN2|219790"	"TOP2A|7153"	"TUBA1B|10376"
"281"	"281"	"0.988888888888889"	"1"	"0.909090909090909"	"7.38910835521219"	"FUT8|2530"	"HYAL2|8692"	"LGR4|55366"	"NPL|80896"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"	"TSPAN13|27075"
"282"	"282"	"0.988888888888889"	"0.987341772151899"	"1"	"7.43854954305333"	"CORO1C|23603"	"FERMT1|55612"	"FOLR2|2350"	"PGM2L1|283209"	"RTKN2|219790"	"RTN4|57142"	"SLC19A1|6573"	"TOP2A|7153"
"283"	"283"	"1"	"1"	"1"	"8.1407332899435"	"CCL14|6358"	"COL10A1|1300"	"DCN|1634"	"JAK3|3718"	"PECAM1|5175"	"PRELP|5549"	"PYCR1|5831"	"SLC19A1|6573"
"284"	"284"	"0.988888888888889"	"0.987341772151899"	"1"	"7.71840010194646"	"ANLN|54443"	"CORO1C|23603"	"FCGBP|8857"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"TSPAN13|27075"	"USP48|84196"
"285"	"285"	"1"	"1"	"1"	"7.37034711434696"	"ADAM8|101"	"ALOX5AP|241"	"HYAL2|8692"	"LTF|4057"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SPP1|6696"
"286"	"286"	"0.988888888888889"	"0.987341772151899"	"1"	"6.8734835894276"	"ADAM8|101"	"HS6ST2|90161"	"HYAL2|8692"	"MARCKSL1|65108"	"PYCR1|5831"	"RTKN2|219790"	"SDCBP|6386"	"SLC19A1|6573"
"287"	"287"	"0.988888888888889"	"0.987341772151899"	"1"	"7.62616176066337"	"EPAS1|2034"	"LGR4|55366"	"POU2AF1|5450"	"PYCR1|5831"	"RTKN2|219790"	"SPNS1|83985"	"TMPRSS4|56649"	"YIF1A|10897"
"288"	"288"	"0.988888888888889"	"1"	"0.909090909090909"	"8.413807448347"	"ABCC5|10057"	"HMGCS1|3157"	"HYAL2|8692"	"LGR4|55366"	"MMP11|4320"	"MYL9|10398"	"PYCR1|5831"	"RTKN2|219790"
"289"	"289"	"1"	"1"	"1"	"7.24734323068938"	"EPAS1|2034"	"LTF|4057"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SPTBN2|6712"	"SRPK1|6732"	"USP48|84196"
"290"	"290"	"0.988888888888889"	"0.987341772151899"	"1"	"8.61001898765595"	"ABHD5|51099"	"C13orf1|57213"	"C1orf198|84886"	"COL10A1|1300"	"COL12A1|1303"	"PYCR1|5831"	"RRP1B|23076"	"SLC19A1|6573"
"291"	"291"	"1"	"1"	"1"	"7.23894034068036"	"EPAS1|2034"	"FDPS|2224"	"LTF|4057"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"TOP2A|7153"	"TUBA1B|10376"
"292"	"292"	"1"	"1"	"1"	"7.50002314509439"	"C13orf1|57213"	"CASKIN2|57513"	"CD101|9398"	"COL17A1|1308"	"PYCR1|5831"	"SC4MOL|6307"	"SLC19A1|6573"	"SPTBN2|6712"
"293"	"293"	"0.988888888888889"	"0.987341772151899"	"1"	"7.97950092067457"	"EPAS1|2034"	"EPB41L5|57669"	"ETV4|2118"	"LGR4|55366"	"PIKFYVE|200576"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"294"	"294"	"0.988888888888889"	"0.987341772151899"	"1"	"7.14952859301875"	"ABCC3|8714"	"DGKA|1606"	"EMP2|2013"	"KANK3|256949"	"PYCR1|5831"	"RNF149|284996"	"SLC19A1|6573"	"TSPAN13|27075"
"295"	"295"	"0.988888888888889"	"0.987341772151899"	"1"	"7.49594360578407"	"HYAL2|8692"	"LTF|4057"	"MARCKSL1|65108"	"OTUD1|220213"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SPNS1|83985"
"296"	"296"	"1"	"1"	"1"	"8.2498314703099"	"CASKIN2|57513"	"COL17A1|1308"	"GGT5|2687"	"MYL6|4637"	"PECAM1|5175"	"PYCR1|5831"	"SC4MOL|6307"	"SLC19A1|6573"
"297"	"297"	"0.988888888888889"	"1"	"0.909090909090909"	"8.94337723308081"	"COL17A1|1308"	"GGT5|2687"	"LGR4|55366"	"PECAM1|5175"	"PYCR1|5831"	"SLC19A1|6573"	"STRBP|55342"	"TSPAN13|27075"
"298"	"298"	"1"	"1"	"1"	"7.65734060558998"	"ABCC3|8714"	"LTF|4057"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"	"SLC19A1|6573"	"TNFAIP1|7126"	"TOP2A|7153"
"299"	"299"	"1"	"1"	"1"	"7.92023641233012"	"ADAM8|101"	"CASKIN2|57513"	"LGR4|55366"	"OTUD1|220213"	"PYCR1|5831"	"SC4MOL|6307"	"SLC19A1|6573"	"SPTBN2|6712"
"300"	"300"	"1"	"1"	"1"	"7.8396095985187"	"ASPM|259266"	"COL17A1|1308"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"	"SC4MOL|6307"	"SLC19A1|6573"	"TMPRSS4|56649"
"301"	"301"	"1"	"1"	"1"	"8.34687253582472"	"ADAM8|101"	"C1orf198|84886"	"COL10A1|1300"	"COL8A2|1296"	"EPAS1|2034"	"MYL6|4637"	"PYCR1|5831"	"SLC19A1|6573"
"302"	"302"	"0.988888888888889"	"0.987341772151899"	"1"	"7.90715088772706"	"ASPM|259266"	"MACROD2|140733"	"PNPLA6|10908"	"PYCR1|5831"	"RAB6A|5870"	"RTKN2|219790"	"SYNJ2|8871"	"TMPRSS4|56649"
"303"	"303"	"0.977777777777778"	"0.974683544303797"	"1"	"7.87785296421664"	"COL10A1|1300"	"LTF|4057"	"MYL9|10398"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"TNFAIP1|7126"	"TOP2A|7153"
"304"	"304"	"0.988888888888889"	"1"	"0.909090909090909"	"7.86298623406011"	"CCL19|6363"	"COL17A1|1308"	"EIF4G3|8672"	"FKBP11|51303"	"GGT5|2687"	"PECAM1|5175"	"PYCR1|5831"	"SLC19A1|6573"
"305"	"305"	"1"	"1"	"1"	"8.06060475309928"	"CD101|9398"	"COL17A1|1308"	"GGT5|2687"	"PTRF|284119"	"PYCR1|5831"	"RRP1B|23076"	"SLC19A1|6573"	"TSPAN13|27075"
"306"	"306"	"0.977777777777778"	"0.974683544303797"	"1"	"8.48026669830573"	"ADH1B|125"	"ASPM|259266"	"ETV4|2118"	"LIMS2|55679"	"MME|4311"	"MMP11|4320"	"RTKN2|219790"	"SC4MOL|6307"
"307"	"307"	"0.988888888888889"	"0.987341772151899"	"1"	"7.43052901504163"	"EIF1|10209"	"ETV4|2118"	"FKBP11|51303"	"LGR4|55366"	"MMP11|4320"	"RTKN2|219790"	"TNFAIP1|7126"	"TOP2A|7153"
"308"	"308"	"1"	"1"	"1"	"7.20615033177693"	"EPAS1|2034"	"KIF26B|55083"	"LGR4|55366"	"PHKA1|5255"	"PYCR1|5831"	"SLC19A1|6573"	"ST6GALNAC5|81849"	"TRAF1|7185"
"309"	"309"	"1"	"1"	"1"	"7.45000045489757"	"ADAM8|101"	"ALOX5AP|241"	"CASKIN2|57513"	"NPL|80896"	"PSD3|23362"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"310"	"310"	"1"	"1"	"1"	"7.70642622040889"	"CASKIN2|57513"	"MYO9B|4650"	"OTUD1|220213"	"PNPLA6|10908"	"PYCR1|5831"	"RAB6A|5870"	"SLC19A1|6573"	"SPTBN2|6712"
"311"	"311"	"1"	"1"	"1"	"7.64403016411067"	"C1QA|712"	"CORO1C|23603"	"FOLR2|2350"	"FUT2|2524"	"OCIAD2|132299"	"RTKN2|219790"	"SC4MOL|6307"	"TOP2A|7153"
"312"	"312"	"0.988888888888889"	"1"	"0.909090909090909"	"8.22084053879219"	"ATP13A2|23400"	"CASKIN2|57513"	"FAM83A|84985"	"RDX|5962"	"RNF149|284996"	"RTKN2|219790"	"TOP2A|7153"	"TRPM7|54822"
"313"	"313"	"0.988888888888889"	"0.987341772151899"	"1"	"7.82805607349671"	"DHCR7|1717"	"EPAS1|2034"	"FERMT1|55612"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"	"TOP2A|7153"	"TUBA1B|10376"
"314"	"314"	"0.977777777777778"	"0.974683544303797"	"1"	"7.70667622942649"	"ADAM8|101"	"HYAL2|8692"	"KCNN4|3783"	"PYCR1|5831"	"RTKN2|219790"	"SBDS|51119"	"SLC11A1|6556"	"SLC19A1|6573"
"315"	"315"	"1"	"1"	"1"	"7.21594068291383"	"DOPEY2|9980"	"IQGAP3|128239"	"LTF|4057"	"PYCR1|5831"	"RTKN2|219790"	"SIDT2|51092"	"SLC19A1|6573"	"TPM3|7170"
"316"	"316"	"0.988888888888889"	"0.987341772151899"	"1"	"7.25822465502542"	"EPAS1|2034"	"FKBP11|51303"	"LGR4|55366"	"PYCR1|5831"	"RAB1B|81876"	"RTKN2|219790"	"SLC19A1|6573"	"SPTBN2|6712"
"317"	"317"	"1"	"1"	"1"	"7.29907694048478"	"FERMT1|55612"	"HYAL2|8692"	"PYCR1|5831"	"RTKN2|219790"	"SDCBP|6386"	"SLC19A1|6573"	"TTYH3|80727"	"YKT6|10652"
"318"	"318"	"1"	"1"	"1"	"7.22980801518971"	"COL12A1|1303"	"HMGCS1|3157"	"HYAL2|8692"	"MMP11|4320"	"MRPL14|64928"	"PNPLA6|10908"	"PYCR1|5831"	"SRPK1|6732"
"319"	"319"	"1"	"1"	"1"	"7.24230301871204"	"EPAS1|2034"	"LTF|4057"	"PAPSS1|9061"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SPTBN2|6712"	"USP48|84196"
"320"	"320"	"0.988888888888889"	"0.987341772151899"	"1"	"8.81912212791301"	"COL10A1|1300"	"COL8A2|1296"	"EPAS1|2034"	"ISLR|3671"	"PYCR1|5831"	"RUNX3|864"	"SLC19A1|6573"	"SPTBN2|6712"
"321"	"321"	"0.988888888888889"	"0.987341772151899"	"1"	"9.20223984995332"	"C1orf198|84886"	"COL10A1|1300"	"COL12A1|1303"	"GCA|25801"	"HYAL2|8692"	"LGR4|55366"	"PYCR1|5831"	"TTYH3|80727"
"322"	"322"	"0.988888888888889"	"0.987341772151899"	"1"	"9.04768340458995"	"AHDC1|27245"	"ANKS1A|23294"	"EPAS1|2034"	"MYL6|4637"	"PYCR1|5831"	"SLC19A1|6573"	"SRPK1|6732"	"VRK2|7444"
"323"	"323"	"0.988888888888889"	"0.987341772151899"	"1"	"7.61647392786955"	"FERMT1|55612"	"LTF|4057"	"PNPLA6|10908"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SPTBN2|6712"	"VPS24|51652"
"324"	"324"	"0.988888888888889"	"1"	"0.909090909090909"	"8.20698412196542"	"CASKIN2|57513"	"CD101|9398"	"PYCR1|5831"	"RAB6A|5870"	"SC4MOL|6307"	"SLC19A1|6573"	"SPTBN2|6712"	"SYNJ2|8871"
"325"	"325"	"0.955555555555556"	"0.949367088607595"	"1"	"9.58274255911251"	"ADAM17|6868"	"AHDC1|27245"	"ANKS1A|23294"	"COL10A1|1300"	"MYL6|4637"	"PYCR1|5831"	"SLC19A1|6573"	"SRPK1|6732"
"326"	"326"	"1"	"1"	"1"	"7.8000251292422"	"COL10A1|1300"	"COL8A2|1296"	"CYP51A1|1595"	"EPAS1|2034"	"FAM83A|84985"	"MYL6|4637"	"PYCR1|5831"	"SLC19A1|6573"
"327"	"327"	"1"	"1"	"1"	"6.95749929596184"	"HYAL2|8692"	"OCIAD2|132299"	"PYCR1|5831"	"RALGPS2|55103"	"RTKN2|219790"	"SC4MOL|6307"	"SLAIN2|57606"	"SLC19A1|6573"
"328"	"328"	"1"	"1"	"1"	"7.6298211062265"	"ABCC3|8714"	"DGKA|1606"	"EPAS1|2034"	"MYL6|4637"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"WBP2|23558"
"329"	"329"	"1"	"1"	"1"	"7.72763667472632"	"ASPM|259266"	"DOPEY2|9980"	"EPAS1|2034"	"HS6ST2|90161"	"LTF|4057"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"330"	"330"	"1"	"1"	"1"	"7.2459077446453"	"C13orf1|57213"	"CAMKK2|10645"	"CASKIN2|57513"	"FERMT1|55612"	"PYCR1|5831"	"RRP1B|23076"	"SLC19A1|6573"	"SPTBN2|6712"
