"Index"	"Accuracy"	"Sensitivity"	"Specificity"	"T2"	"V1"	"V2"	"V3"	"V4"	"V5"
"300"	"300"	"1"	"1"	"1"	"5.72519504773868"	"EPAS1|2034"	"LGR4|55366"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"301"	"301"	"0.988888888888889"	"0.987341772151899"	"1"	"6.05296928772819"	"EPAS1|2034"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SPTBN2|6712"
"302"	"302"	"1"	"1"	"1"	"5.37468785519291"	"EPAS1|2034"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"	"URB1|9875"
"303"	"303"	"1"	"1"	"1"	"5.6330280642172"	"CARD11|84433"	"HYAL2|8692"	"OTUD1|220213"	"PYCR1|5831"	"SLC19A1|6573"
"304"	"304"	"0.988888888888889"	"0.987341772151899"	"1"	"5.11655622326437"	"HYAL2|8692"	"OTUD1|220213"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"305"	"305"	"0.988888888888889"	"0.987341772151899"	"1"	"5.62463458562582"	"IQGAP3|128239"	"PYCR1|5831"	"RTKN2|219790"	"RTN4|57142"	"SLC19A1|6573"
"306"	"306"	"0.977777777777778"	"0.974683544303797"	"1"	"6.12052967347835"	"IQGAP3|128239"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"USP48|84196"
"307"	"307"	"0.988888888888889"	"0.987341772151899"	"1"	"5.65655129808447"	"FERMT1|55612"	"HYAL2|8692"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"308"	"308"	"1"	"1"	"1"	"5.870913999338"	"EPAS1|2034"	"KIF26B|55083"	"LGR4|55366"	"PYCR1|5831"	"ST6GALNAC5|81849"
"309"	"309"	"1"	"1"	"1"	"5.72117153305998"	"C13orf1|57213"	"CASKIN2|57513"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"310"	"310"	"0.988888888888889"	"0.987341772151899"	"1"	"5.8558603856144"	"EPAS1|2034"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"	"URB1|9875"
"311"	"311"	"0.988888888888889"	"1"	"0.909090909090909"	"5.85923966062069"	"C13orf1|57213"	"CASKIN2|57513"	"PNPLA6|10908"	"PYCR1|5831"	"SPTBN2|6712"
"312"	"312"	"1"	"1"	"1"	"5.13542718714736"	"FERMT1|55612"	"HYAL2|8692"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"313"	"313"	"0.988888888888889"	"0.987341772151899"	"1"	"6.58120130119754"	"EPAS1|2034"	"LAMA2|3908"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"314"	"314"	"0.988888888888889"	"0.987341772151899"	"1"	"6.06578756627832"	"EPAS1|2034"	"FDPS|2224"	"PYCR1|5831"	"RALGPS2|55103"	"RTKN2|219790"
"315"	"315"	"1"	"1"	"1"	"6.30831634712633"	"HYAL2|8692"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"TMPRSS4|56649"
"316"	"316"	"1"	"1"	"1"	"5.71264306781994"	"HYAL2|8692"	"LGR4|55366"	"PYCR1|5831"	"RTKN2|219790"	"TRAF1|7185"
"317"	"317"	"1"	"1"	"1"	"5.77625159707097"	"COMT|1312"	"DGKA|1606"	"PYCR1|5831"	"RTKN2|219790"	"TMPRSS4|56649"
"318"	"318"	"1"	"1"	"1"	"5.06305359108748"	"FUT2|2524"	"PALM2-AKAP2|445815"	"RTKN2|219790"	"SC4MOL|6307"	"TOP2A|7153"
"319"	"319"	"0.977777777777778"	"0.987341772151899"	"0.909090909090909"	"6.02949516140716"	"CYP51A1|1595"	"FERMT1|55612"	"HYAL2|8692"	"PYCR1|5831"	"RTKN2|219790"
"320"	"320"	"1"	"1"	"1"	"5.30985131459311"	"EPAS1|2034"	"LGR4|55366"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"321"	"321"	"0.988888888888889"	"0.987341772151899"	"1"	"5.82341767271534"	"EPAS1|2034"	"INSIG1|3638"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"322"	"322"	"0.988888888888889"	"0.987341772151899"	"1"	"6.87769951800591"	"ADAM8|101"	"CASKIN2|57513"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"323"	"323"	"1"	"1"	"1"	"5.91083558385559"	"C13orf1|57213"	"CASKIN2|57513"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"324"	"324"	"1"	"1"	"1"	"5.60448672712587"	"FERMT1|55612"	"HYAL2|8692"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"325"	"325"	"0.988888888888889"	"1"	"0.909090909090909"	"6.06939959085418"	"HYAL2|8692"	"MMP11|4320"	"MYL9|10398"	"PYCR1|5831"	"RTKN2|219790"
"326"	"326"	"0.977777777777778"	"0.974683544303797"	"1"	"5.90464975252595"	"CLEC2D|29121"	"OTUD1|220213"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"327"	"327"	"1"	"1"	"1"	"5.76919675468187"	"KCTD10|83892"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SYNJ2|8871"
"328"	"328"	"0.988888888888889"	"0.987341772151899"	"1"	"6.07379031424912"	"C1orf198|84886"	"COL10A1|1300"	"MYL9|10398"	"PYCR1|5831"	"SLC11A1|6556"
"329"	"329"	"0.977777777777778"	"0.974683544303797"	"1"	"6.22327075554695"	"ADAM8|101"	"CASKIN2|57513"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"330"	"330"	"1"	"1"	"1"	"5.4532544867158"	"EPAS1|2034"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SPTBN2|6712"
"331"	"331"	"0.988888888888889"	"0.987341772151899"	"1"	"6.07395057038429"	"CASKIN2|57513"	"CYP51A1|1595"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"332"	"332"	"0.977777777777778"	"0.987341772151899"	"0.909090909090909"	"6.300547147718"	"NPL|80896"	"PNPLA6|10908"	"PYCR1|5831"	"RTKN2|219790"	"SYNJ2|8871"
"333"	"333"	"1"	"1"	"1"	"5.67334191398445"	"FERMT1|55612"	"HYAL2|8692"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"334"	"334"	"1"	"1"	"1"	"5.72333554555806"	"ENC1|8507"	"IQGAP3|128239"	"PNPLA6|10908"	"PYCR1|5831"	"RTKN2|219790"
"335"	"335"	"1"	"1"	"1"	"5.31340884955545"	"ANKRD22|118932"	"FERMT1|55612"	"HYAL2|8692"	"PYCR1|5831"	"RTKN2|219790"
"336"	"336"	"1"	"1"	"1"	"5.70741208552777"	"COL17A1|1308"	"GGT5|2687"	"PECAM1|5175"	"PYCR1|5831"	"SLC19A1|6573"
"337"	"337"	"1"	"1"	"1"	"5.81950287131314"	"EPB41L5|57669"	"LAMA2|3908"	"PECAM1|5175"	"PYCR1|5831"	"SLC19A1|6573"
"338"	"338"	"0.988888888888889"	"0.987341772151899"	"1"	"5.37101214293862"	"C13orf1|57213"	"KCNN4|3783"	"PNPLA6|10908"	"PPIP5K1|9677"	"PYCR1|5831"
"339"	"339"	"0.977777777777778"	"0.974683544303797"	"1"	"5.84389555715688"	"ETV4|2118"	"LGR4|55366"	"RTKN2|219790"	"TNFAIP1|7126"	"TOP2A|7153"
"340"	"340"	"1"	"1"	"1"	"6.21967747385019"	"C13orf1|57213"	"CASKIN2|57513"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"341"	"341"	"0.977777777777778"	"0.974683544303797"	"1"	"6.0237819546549"	"ADAM8|101"	"EPAS1|2034"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"342"	"342"	"1"	"1"	"1"	"4.96485397432012"	"CDCA5|113130"	"LGR4|55366"	"MMP11|4320"	"RTKN2|219790"	"TUBB6|84617"
"343"	"343"	"1"	"1"	"1"	"5.72010671894666"	"HYAL2|8692"	"MMP11|4320"	"MYL9|10398"	"PYCR1|5831"	"RTKN2|219790"
"344"	"344"	"1"	"1"	"1"	"5.97040353406804"	"CORO1C|23603"	"FERMT1|55612"	"FOLR2|2350"	"RTKN2|219790"	"TOP2A|7153"
"345"	"345"	"1"	"1"	"1"	"5.91222277016668"	"EPAS1|2034"	"MYL6|4637"	"PYCR1|5831"	"SGEF|26084"	"SLC19A1|6573"
"346"	"346"	"0.977777777777778"	"0.974683544303797"	"1"	"6.41639338962864"	"C13orf1|57213"	"CASKIN2|57513"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"347"	"347"	"0.966666666666667"	"0.962025316455696"	"1"	"6.22498032541807"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SPTBN2|6712"	"SRPK1|6732"
"348"	"348"	"0.988888888888889"	"0.987341772151899"	"1"	"5.80060358846149"	"HYAL2|8692"	"OTUD1|220213"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"349"	"349"	"0.988888888888889"	"0.987341772151899"	"1"	"5.51562120877827"	"FERMT1|55612"	"HYAL2|8692"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"350"	"350"	"1"	"1"	"1"	"5.17864348514925"	"FERMT1|55612"	"HYAL2|8692"	"LGR4|55366"	"PYCR1|5831"	"RTKN2|219790"
"351"	"351"	"0.988888888888889"	"0.987341772151899"	"1"	"5.51072814251078"	"FERMT1|55612"	"HYAL2|8692"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"352"	"352"	"1"	"1"	"1"	"5.62698960283924"	"ADAM8|101"	"CASKIN2|57513"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"353"	"353"	"0.988888888888889"	"0.987341772151899"	"1"	"5.46437704904323"	"HYAL2|8692"	"MARCKSL1|65108"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"354"	"354"	"0.988888888888889"	"0.987341772151899"	"1"	"6.06371773506394"	"HYAL2|8692"	"MMP11|4320"	"MYL9|10398"	"PYCR1|5831"	"RTKN2|219790"
"355"	"355"	"0.977777777777778"	"0.974683544303797"	"1"	"6.2642038781558"	"C13orf1|57213"	"CASKIN2|57513"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"356"	"356"	"1"	"1"	"1"	"5.94720616585889"	"COL10A1|1300"	"MATN3|4148"	"PECAM1|5175"	"PYCR1|5831"	"SLC19A1|6573"
"357"	"357"	"1"	"1"	"1"	"6.39057136943515"	"C13orf1|57213"	"CASKIN2|57513"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"358"	"358"	"0.988888888888889"	"0.987341772151899"	"1"	"4.90055557129945"	"ETV4|2118"	"LGR4|55366"	"LILRB4|11006"	"RTKN2|219790"	"STX11|8676"
"359"	"359"	"0.988888888888889"	"0.987341772151899"	"1"	"6.10315898697525"	"EPAS1|2034"	"LAMA2|3908"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"360"	"360"	"1"	"1"	"1"	"5.2338001099466"	"FERMT1|55612"	"HYAL2|8692"	"LGR4|55366"	"PYCR1|5831"	"RTKN2|219790"
"361"	"361"	"1"	"1"	"1"	"5.61413475862996"	"IQGAP3|128239"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"TMPRSS4|56649"
"362"	"362"	"0.966666666666667"	"0.962025316455696"	"1"	"5.87677596202581"	"EPAS1|2034"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"	"URB1|9875"
"363"	"363"	"0.988888888888889"	"0.987341772151899"	"1"	"6.35323404424611"	"EPAS1|2034"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SPTBN2|6712"
"364"	"364"	"1"	"1"	"1"	"5.19148579163638"	"ANKRD22|118932"	"FUT8|2530"	"HYAL2|8692"	"PYCR1|5831"	"RTKN2|219790"
"365"	"365"	"0.988888888888889"	"0.987341772151899"	"1"	"5.77415399762752"	"ADAM8|101"	"EPAS1|2034"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"366"	"366"	"1"	"1"	"1"	"5.25779952109685"	"FKBP11|51303"	"IDI1|3422"	"PECAM1|5175"	"PYCR1|5831"	"SLC19A1|6573"
"367"	"367"	"1"	"1"	"1"	"5.65949775092875"	"C13orf1|57213"	"CASKIN2|57513"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"368"	"368"	"0.988888888888889"	"0.987341772151899"	"1"	"5.81475871962193"	"CENPF|1063"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"TMPRSS4|56649"
"369"	"369"	"1"	"1"	"1"	"5.71110026441689"	"PNPLA6|10908"	"PYCR1|5831"	"RTKN2|219790"	"SYNJ2|8871"	"TEP1|7011"
"370"	"370"	"0.988888888888889"	"0.987341772151899"	"1"	"5.82354936271802"	"ADAM8|101"	"HYAL2|8692"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"371"	"371"	"0.977777777777778"	"0.987341772151899"	"0.909090909090909"	"5.93475730193644"	"FERMT1|55612"	"HYAL2|8692"	"MYO1C|4641"	"PYCR1|5831"	"RTKN2|219790"
"372"	"372"	"1"	"1"	"1"	"5.45410848838023"	"IQGAP3|128239"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"TPM3|7170"
"373"	"373"	"0.988888888888889"	"1"	"0.909090909090909"	"5.29363389733225"	"CASKIN2|57513"	"RNF149|284996"	"RTKN2|219790"	"TMPRSS4|56649"	"TOP2A|7153"
"374"	"374"	"1"	"1"	"1"	"5.45667138913724"	"PYCR1|5831"	"RTKN2|219790"	"TMPRSS4|56649"	"TOP2A|7153"	"TUBA1B|10376"
"375"	"375"	"1"	"1"	"1"	"5.50332557019209"	"EPAS1|2034"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"	"URB1|9875"
"376"	"376"	"1"	"1"	"1"	"5.64002866991151"	"GGT5|2687"	"IQGAP3|128239"	"PECAM1|5175"	"PYCR1|5831"	"SLC19A1|6573"
"377"	"377"	"0.988888888888889"	"0.987341772151899"	"1"	"5.4332138294512"	"C13orf15|28984"	"C13orf1|57213"	"COL17A1|1308"	"PYCR1|5831"	"SLC19A1|6573"
"378"	"378"	"0.988888888888889"	"0.987341772151899"	"1"	"5.41378610184001"	"FERMT1|55612"	"HYAL2|8692"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"379"	"379"	"0.988888888888889"	"0.987341772151899"	"1"	"5.58806050222944"	"COL17A1|1308"	"HYAL2|8692"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"380"	"380"	"1"	"1"	"1"	"5.30492259169596"	"FUT2|2524"	"RNF149|284996"	"RTKN2|219790"	"TOP2A|7153"	"TXNDC5|81567"
"381"	"381"	"0.988888888888889"	"1"	"0.909090909090909"	"5.62080019086314"	"CYP51A1|1595"	"FERMT1|55612"	"HYAL2|8692"	"PYCR1|5831"	"RTKN2|219790"
"382"	"382"	"0.988888888888889"	"0.987341772151899"	"1"	"5.46335246712929"	"EPAS1|2034"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"	"URB1|9875"
"383"	"383"	"0.988888888888889"	"0.987341772151899"	"1"	"5.63565913119906"	"DGKA|1606"	"EPAS1|2034"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"384"	"384"	"1"	"1"	"1"	"5.35989143125777"	"PALM2-AKAP2|445815"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SYNJ2|8871"
"385"	"385"	"0.977777777777778"	"0.987341772151899"	"0.909090909090909"	"6.14663331683017"	"CYP51A1|1595"	"FERMT1|55612"	"HYAL2|8692"	"PYCR1|5831"	"RTKN2|219790"
"386"	"386"	"1"	"1"	"1"	"5.73988431701188"	"CXCL13|10563"	"EPAS1|2034"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"387"	"387"	"0.988888888888889"	"0.987341772151899"	"1"	"5.49800210572238"	"FUT8|2530"	"HYAL2|8692"	"PYCR1|5831"	"RTKN2|219790"	"SPATS2|65244"
"388"	"388"	"1"	"1"	"1"	"5.78451179427372"	"CASKIN2|57513"	"COL17A1|1308"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"389"	"389"	"1"	"1"	"1"	"5.323632862497"	"ANKRD22|118932"	"PYCR1|5831"	"RTKN2|219790"	"TOP2A|7153"	"TUBA1B|10376"
"390"	"390"	"0.988888888888889"	"1"	"0.909090909090909"	"5.49800848281237"	"FERMT1|55612"	"FUT2|2524"	"RNF149|284996"	"RTKN2|219790"	"TOP2A|7153"
"391"	"391"	"1"	"1"	"1"	"5.41838902674135"	"CAT|847"	"FERMT1|55612"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"392"	"392"	"0.988888888888889"	"0.987341772151899"	"1"	"5.67486599740894"	"CASKIN2|57513"	"PYCR1|5831"	"SC4MOL|6307"	"SLC19A1|6573"	"SPTBN2|6712"
"393"	"393"	"0.988888888888889"	"0.987341772151899"	"1"	"5.32749811823947"	"EIF1|10209"	"ETV4|2118"	"PNPLA6|10908"	"RTKN2|219790"	"TOP2A|7153"
"394"	"394"	"1"	"1"	"1"	"5.20017488125193"	"ADAM8|101"	"HYAL2|8692"	"OTUD1|220213"	"PYCR1|5831"	"SLC19A1|6573"
"395"	"395"	"1"	"1"	"1"	"5.18166410866572"	"C1orf198|84886"	"HYAL2|8692"	"LGR4|55366"	"PYCR1|5831"	"RTKN2|219790"
"396"	"396"	"1"	"1"	"1"	"5.36195588907745"	"FERMT1|55612"	"HYAL2|8692"	"LGR4|55366"	"PYCR1|5831"	"RTKN2|219790"
"397"	"397"	"0.977777777777778"	"0.974683544303797"	"1"	"5.95059601964772"	"ETV4|2118"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SYNJ2|8871"
"398"	"398"	"1"	"1"	"1"	"6.15669251561762"	"C1orf198|84886"	"COL10A1|1300"	"MYL9|10398"	"PITPNC1|26207"	"PYCR1|5831"
"399"	"399"	"1"	"1"	"1"	"5.40807600937157"	"ANKRD22|118932"	"FERMT1|55612"	"HYAL2|8692"	"PYCR1|5831"	"RTKN2|219790"
"400"	"400"	"1"	"1"	"1"	"5.4644044858874"	"FERMT1|55612"	"HYAL2|8692"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"401"	"401"	"0.988888888888889"	"0.987341772151899"	"1"	"5.90796616654244"	"EPAS1|2034"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"	"URB1|9875"
"402"	"402"	"1"	"1"	"1"	"5.14295561179787"	"FERMT1|55612"	"HYAL2|8692"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"403"	"403"	"0.988888888888889"	"0.987341772151899"	"1"	"5.84687674480629"	"EMP2|2013"	"FUT8|2530"	"HYAL2|8692"	"PYCR1|5831"	"RTKN2|219790"
"404"	"404"	"0.977777777777778"	"0.974683544303797"	"1"	"5.53097220691473"	"ETV4|2118"	"KIF2C|11004"	"RTKN2|219790"	"SLC19A1|6573"	"TUBA1B|10376"
"405"	"405"	"1"	"1"	"1"	"5.39250488891141"	"DOPEY2|9980"	"FERMT1|55612"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"406"	"406"	"1"	"1"	"1"	"5.81586692943264"	"FERMT1|55612"	"HYAL2|8692"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"407"	"407"	"1"	"1"	"1"	"5.83608973615421"	"FERMT1|55612"	"HYAL2|8692"	"LGR4|55366"	"PYCR1|5831"	"RTKN2|219790"
"408"	"408"	"1"	"1"	"1"	"5.36549965972085"	"FERMT1|55612"	"IQGAP3|128239"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"409"	"409"	"1"	"1"	"1"	"5.20730367025799"	"C13orf15|28984"	"PYCR1|5831"	"RDX|5962"	"SLC19A1|6573"	"TMPRSS4|56649"
"410"	"410"	"1"	"1"	"1"	"5.83393150888325"	"C13orf1|57213"	"EPAS1|2034"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"411"	"411"	"1"	"1"	"1"	"5.10119254770641"	"HYAL2|8692"	"LTF|4057"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"412"	"412"	"1"	"1"	"1"	"5.23713005493816"	"ASPM|259266"	"ETV4|2118"	"LGR4|55366"	"NPL|80896"	"RTKN2|219790"
"413"	"413"	"0.977777777777778"	"0.974683544303797"	"1"	"5.72544283986369"	"EPAS1|2034"	"FADS3|3995"	"LGR4|55366"	"PYCR1|5831"	"RTKN2|219790"
"414"	"414"	"0.977777777777778"	"0.974683544303797"	"1"	"5.81370027788489"	"EPAS1|2034"	"ETV4|2118"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"415"	"415"	"1"	"1"	"1"	"5.37913716395181"	"CLEC2D|29121"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SPTBN2|6712"
"416"	"416"	"0.988888888888889"	"0.987341772151899"	"1"	"5.7966832033605"	"PYCR1|5831"	"RALGPS2|55103"	"RTKN2|219790"	"SLC19A1|6573"	"SLC39A1|27173"
"417"	"417"	"1"	"1"	"1"	"5.48799536968616"	"C13orf1|57213"	"EPAS1|2034"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"418"	"418"	"0.977777777777778"	"0.974683544303797"	"1"	"5.80825750432678"	"FERMT1|55612"	"HYAL2|8692"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"419"	"419"	"0.977777777777778"	"0.974683544303797"	"1"	"6.35520604603479"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"TOP2A|7153"	"TUBA1B|10376"
"420"	"420"	"1"	"1"	"1"	"5.42721428047065"	"B3GNT3|10331"	"HYAL2|8692"	"PYCR1|5831"	"RTKN2|219790"	"SLC4A7|9497"
"421"	"421"	"0.988888888888889"	"0.987341772151899"	"1"	"5.41091279374669"	"ETV4|2118"	"HYAL2|8692"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"422"	"422"	"1"	"1"	"1"	"5.88290343926502"	"EPAS1|2034"	"KIF26B|55083"	"LGR4|55366"	"PYCR1|5831"	"ST6GALNAC5|81849"
"423"	"423"	"1"	"1"	"1"	"5.15485713620633"	"HYAL2|8692"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"TTYH3|80727"
"424"	"424"	"1"	"1"	"1"	"5.42725719768243"	"HYAL2|8692"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"TTYH3|80727"
"425"	"425"	"0.988888888888889"	"0.987341772151899"	"1"	"6.41393865018964"	"EPAS1|2034"	"MYL6|4637"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"426"	"426"	"0.988888888888889"	"0.987341772151899"	"1"	"5.64017851612339"	"C13orf1|57213"	"CASKIN2|57513"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"427"	"427"	"1"	"1"	"1"	"5.42652578705835"	"CLEC2D|29121"	"FERMT1|55612"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"428"	"428"	"0.988888888888889"	"0.987341772151899"	"1"	"6.10936271065573"	"COL10A1|1300"	"EPAS1|2034"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"429"	"429"	"0.977777777777778"	"0.974683544303797"	"1"	"5.67399593997301"	"ANKRD22|118932"	"PNPLA6|10908"	"PYCR1|5831"	"RTKN2|219790"	"SYNJ2|8871"
"430"	"430"	"1"	"1"	"1"	"5.92874744699609"	"PNPLA6|10908"	"PYCR1|5831"	"RTKN2|219790"	"SYNJ2|8871"	"TEP1|7011"
"431"	"431"	"1"	"1"	"1"	"5.6067385716522"	"EPAS1|2034"	"KIAA0430|9665"	"LGR4|55366"	"PYCR1|5831"	"SGEF|26084"
"432"	"432"	"0.988888888888889"	"0.987341772151899"	"1"	"5.87993141951012"	"EPAS1|2034"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"	"URB1|9875"
"433"	"433"	"0.988888888888889"	"0.987341772151899"	"1"	"5.72989137813761"	"C13orf15|28984"	"COL17A1|1308"	"PYCR1|5831"	"SC4MOL|6307"	"SLC19A1|6573"
"434"	"434"	"0.988888888888889"	"0.987341772151899"	"1"	"5.43776745081424"	"PALM2-AKAP2|445815"	"POR|5447"	"PYCR1|5831"	"RTKN2|219790"	"SYNJ2|8871"
"435"	"435"	"0.988888888888889"	"0.987341772151899"	"1"	"5.24638365249626"	"B3GNT3|10331"	"HYAL2|8692"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"
"436"	"436"	"1"	"1"	"1"	"5.71420530123554"	"C13orf1|57213"	"CASKIN2|57513"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"437"	"437"	"1"	"1"	"1"	"5.72935641513059"	"IQGAP3|128239"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"TPM3|7170"
"438"	"438"	"1"	"1"	"1"	"5.70262419799976"	"ADAM8|101"	"HYAL2|8692"	"OTUD1|220213"	"PYCR1|5831"	"SLC19A1|6573"
"439"	"439"	"1"	"1"	"1"	"5.58281323412735"	"PNPLA6|10908"	"PYCR1|5831"	"RTKN2|219790"	"SYNJ2|8871"	"TEP1|7011"
"440"	"440"	"0.966666666666667"	"0.962025316455696"	"1"	"6.32657431183161"	"EPAS1|2034"	"ETV4|2118"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"441"	"441"	"0.977777777777778"	"0.974683544303797"	"1"	"6.0914458131368"	"EPAS1|2034"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SPTBN2|6712"
"442"	"442"	"1"	"1"	"1"	"5.37002257855335"	"FYB|2533"	"PYCR1|5831"	"RTKN2|219790"	"STX11|8676"	"TMPRSS4|56649"
"443"	"443"	"0.977777777777778"	"0.974683544303797"	"1"	"6.04175844611916"	"C13orf1|57213"	"CASKIN2|57513"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"444"	"444"	"0.988888888888889"	"0.987341772151899"	"1"	"6.06878973385146"	"ADAM8|101"	"CASKIN2|57513"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"445"	"445"	"1"	"1"	"1"	"5.16045497349723"	"FERMT1|55612"	"HYAL2|8692"	"LGR4|55366"	"PYCR1|5831"	"RTKN2|219790"
"446"	"446"	"1"	"1"	"1"	"5.87125450196509"	"CENPF|1063"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"TMPRSS4|56649"
"447"	"447"	"1"	"1"	"1"	"5.73870420027785"	"HYAL2|8692"	"PYCR1|5831"	"RTKN2|219790"	"SLC4A7|9497"	"TMPRSS4|56649"
"448"	"448"	"0.988888888888889"	"0.987341772151899"	"1"	"5.28845470580571"	"EPAS1|2034"	"INSIG1|3638"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"449"	"449"	"1"	"1"	"1"	"6.27326870373396"	"EPAS1|2034"	"LGR4|55366"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"450"	"450"	"0.988888888888889"	"0.987341772151899"	"1"	"6.03520552932116"	"CENPF|1063"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"TMPRSS4|56649"
