"Index"	"Accuracy"	"Sensitivity"	"Specificity"	"T2"	"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"
"252"	"252"	"0.988888888888889"	"0.987341772151899"	"1"	"3.24469829516636"	"CYCS|54205"	"HBA1|3039"	"KDELR2|11014"	"LDHA|3939"	"PGM1|5236"	"PSD4|23550"	"SEPT10|151011"	"WDR12|55759"
"253"	"253"	"0.977777777777778"	"0.987341772151899"	"0.909090909090909"	"3.29920592201683"	"BTNL9|153579"	"CTSB|1508"	"EHBP1|23301"	"FAM125B|89853"	"OSCAR|126014"	"PHF15|23338"	"SBK1|388228"	"TINF2|26277"
"254"	"254"	"0.966666666666667"	"0.962025316455696"	"1"	"3.02022393997889"	"ACVR1|90"	"BAK1|578"	"F2R|2149"	"GNL3|26354"	"LGMN|5641"	"PYGO2|90780"	"RHOA|387"	"TMEM100|55273"
"255"	"255"	"0.988888888888889"	"0.987341772151899"	"1"	"2.78410013418341"	"B4GALT3|8703"	"C14orf1|11161"	"FAM125B|89853"	"MINK1|50488"	"PLEKHA6|22874"	"PPP1R15B|84919"	"SIX4|51804"	"TMEM100|55273"
"256"	"256"	"0.955555555555556"	"0.949367088607595"	"1"	"3.41290220185587"	"BTNL9|153579"	"C4orf3|401152"	"EPS8|2059"	"GPRC5A|9052"	"OSCAR|126014"	"PIM2|11040"	"PKM2|5315"	"SRD5A3|79644"
"257"	"257"	"0.988888888888889"	"0.987341772151899"	"1"	"3.31881605240992"	"BCL7B|9275"	"BTNL9|153579"	"C4orf3|401152"	"CDC42BPA|8476"	"FCGR2B|2213"	"NCF2|4688"	"TSPAN17|26262"	"WBSCR22|114049"
"258"	"258"	"0.955555555555556"	"0.949367088607595"	"1"	"3.04413557635487"	"GPIHBP1|338328"	"INPP5A|3632"	"MAGED1|9500"	"NELF|26012"	"SPG20|23111"	"SREBF2|6721"	"TM9SF3|56889"	"TSR2|90121"
"259"	"259"	"0.988888888888889"	"0.987341772151899"	"1"	"3.01708638679508"	"ARL4C|10123"	"GPIHBP1|338328"	"KDELR2|11014"	"RSU1|6251"	"RYBP|23429"	"THBD|7056"	"TRIM25|7706"	"URB1|9875"
"260"	"260"	"0.988888888888889"	"0.987341772151899"	"1"	"3.26428779779348"	"CLIC5|53405"	"CRYAB|1410"	"ITGA5|3678"	"PDPR|55066"	"PSAT1|29968"	"RUSC1|23623"	"SERPINH1|871"	"TNS4|84951"
"261"	"261"	"1"	"1"	"1"	"3.0396810711451"	"CTSB|1508"	"GMEB2|26205"	"OSCAR|126014"	"PTPLAD2|401494"	"RTEL1|51750"	"RUSC1|23623"	"SEPT10|151011"	"TP53INP2|58476"
"262"	"262"	"0.988888888888889"	"0.987341772151899"	"1"	"3.20079373271109"	"CYTH1|9267"	"DUS1L|64118"	"FAM125B|89853"	"HBA1|3039"	"KIF2A|3796"	"PSD4|23550"	"RAB6A|5870"	"SIX4|51804"
"263"	"263"	"0.977777777777778"	"0.974683544303797"	"1"	"2.95910650508655"	"BTNL9|153579"	"FAM125B|89853"	"FCHO2|115548"	"NUDT9|53343"	"OSCAR|126014"	"PSAT1|29968"	"PSD4|23550"	"SEPT10|151011"
"264"	"264"	"0.966666666666667"	"0.962025316455696"	"1"	"3.28684975198344"	"AHDC1|27245"	"CDCA7|83879"	"CLIC5|53405"	"KDELR2|11014"	"MLLT1|4298"	"PGM1|5236"	"RAC1|5879"	"WDR55|54853"
"265"	"265"	"0.988888888888889"	"0.987341772151899"	"1"	"3.24828582780376"	"BAK1|578"	"CLIC5|53405"	"PSAT1|29968"	"PTMS|5763"	"SIX4|51804"	"TEP1|7011"	"TINF2|26277"	"TRIM25|7706"
"266"	"266"	"0.955555555555556"	"0.949367088607595"	"1"	"3.49012529937804"	"CCNB1IP1|57820"	"DTX2|113878"	"FAM125B|89853"	"GCHFR|2644"	"GPIHBP1|338328"	"RPL10A|4736"	"SBK1|388228"	"VPS37B|79720"
"267"	"267"	"0.944444444444444"	"0.949367088607595"	"0.909090909090909"	"3.11292694133491"	"C11orf75|56935"	"CP|1356"	"DDB1|1642"	"MMP19|4327"	"PSAT1|29968"	"RAB6A|5870"	"TMEM100|55273"	"TMEM164|84187"
"268"	"268"	"0.988888888888889"	"0.987341772151899"	"1"	"3.30797438269814"	"CLIC5|53405"	"CRYAB|1410"	"KDELR2|11014"	"PGM1|5236"	"PIM2|11040"	"PUM1|9698"	"RYBP|23429"	"TSPAN17|26262"
"269"	"269"	"0.988888888888889"	"0.987341772151899"	"1"	"3.12009111112464"	"BET1|10282"	"CCNB1|891"	"CKS2|1164"	"CXCL9|4283"	"GBP4|115361"	"ITLN1|55600"	"PLEKHA6|22874"	"PVR|5817"
"270"	"270"	"0.977777777777778"	"0.974683544303797"	"1"	"3.27383652426785"	"ACVR1|90"	"CLIC5|53405"	"DGAT1|8694"	"PGM1|5236"	"PSAT1|29968"	"PTMS|5763"	"RHOQ|23433"	"THBD|7056"
"271"	"271"	"0.944444444444444"	"0.949367088607595"	"0.909090909090909"	"3.37378783089244"	"EPCAM|4072"	"FAM174A|345757"	"GDF15|9518"	"GPIHBP1|338328"	"KRT6A|3853"	"MESDC1|59274"	"SEPT10|151011"	"STX3|6809"
"272"	"272"	"0.977777777777778"	"0.987341772151899"	"0.909090909090909"	"3.30389650371752"	"BTNL9|153579"	"CD276|80381"	"FAM108A1|81926"	"FCGR2B|2213"	"NCF2|4688"	"NFIL3|4783"	"RAB6A|5870"	"ZRANB1|54764"
"273"	"273"	"0.977777777777778"	"0.974683544303797"	"1"	"3.06066297613483"	"CP|1356"	"DDX41|51428"	"EPHA4|2043"	"FAM174A|345757"	"GPIHBP1|338328"	"PSAT1|29968"	"RUSC1|23623"	"TM9SF3|56889"
"274"	"274"	"1"	"1"	"1"	"3.40909062267873"	"BTNL9|153579"	"CTSE|1510"	"MLF1|4291"	"OSCAR|126014"	"PSAT1|29968"	"RAB6A|5870"	"SEPT10|151011"	"SLC35F5|80255"
"275"	"275"	"0.966666666666667"	"0.962025316455696"	"1"	"3.51067736327166"	"CYTH1|9267"	"LRRC36|55282"	"OSCAR|126014"	"SEMA4D|10507"	"SEPT10|151011"	"SFN|2810"	"SLC35F5|80255"	"ZNF639|51193"
"276"	"276"	"0.988888888888889"	"0.987341772151899"	"1"	"3.33441381342126"	"ADD1|118"	"CTTN|2017"	"HIPK1|204851"	"MAN1A2|10905"	"RAB6A|5870"	"RNF4|6047"	"SIX4|51804"	"TRIM25|7706"
"277"	"277"	"0.988888888888889"	"0.987341772151899"	"1"	"2.73419091739455"	"C15orf48|84419"	"C3AR1|719"	"CA4|762"	"CBX4|8535"	"CRYAB|1410"	"DDX41|51428"	"GFRA3|2676"	"OSCAR|126014"
"278"	"278"	"0.977777777777778"	"0.974683544303797"	"1"	"2.87331107730646"	"AATK|9625"	"CAPN8|388743"	"CCDC21|64793"	"EXOC6|54536"	"LRRC36|55282"	"LRRFIP1|9208"	"TM9SF3|56889"	"TMEM100|55273"
"279"	"279"	"0.988888888888889"	"0.987341772151899"	"1"	"3.64531733267258"	"FAM125B|89853"	"HBA1|3039"	"INPP5A|3632"	"SBK1|388228"	"SIX4|51804"	"SYNJ2BP|55333"	"TM9SF3|56889"	"TP53INP2|58476"
"280"	"280"	"0.977777777777778"	"0.987341772151899"	"0.909090909090909"	"3.15247089122101"	"C6orf174|387104"	"DAB2IP|153090"	"PIK3R3|8503"	"RABGGTA|5875"	"RHBDF1|64285"	"SDC3|9672"	"SEPT10|151011"	"WDR12|55759"
"281"	"281"	"0.977777777777778"	"0.974683544303797"	"1"	"3.05066225377657"	"ADH1B|125"	"CBLB|868"	"EPCAM|4072"	"GNPDA1|10007"	"GPIHBP1|338328"	"PARD6B|84612"	"PSAT1|29968"	"RHOQ|23433"
"282"	"282"	"0.966666666666667"	"0.962025316455696"	"1"	"3.07909946405869"	"BTNL9|153579"	"CTSE|1510"	"MLF1|4291"	"OSCAR|126014"	"PSAT1|29968"	"PTPRU|10076"	"SEPT10|151011"	"SLC35F5|80255"
"283"	"283"	"0.977777777777778"	"0.974683544303797"	"1"	"3.38678075424788"	"CLIC5|53405"	"HLA-DQB2|3120"	"MUC21|394263"	"NCAPG|64151"	"OSCAR|126014"	"PGM1|5236"	"PSIP1|11168"	"TEP1|7011"
"284"	"284"	"0.955555555555556"	"0.962025316455696"	"0.909090909090909"	"3.01121383824983"	"C5orf13|9315"	"DBNDD1|79007"	"GATA2|2624"	"GPIHBP1|338328"	"NUDT9|53343"	"PARD6B|84612"	"PTMS|5763"	"SIX4|51804"
"285"	"285"	"0.955555555555556"	"0.949367088607595"	"1"	"3.48817256841732"	"FAM125B|89853"	"GATA2|2624"	"HINT3|135114"	"RAB14|51552"	"SBK1|388228"	"STRBP|55342"	"SURF4|6836"	"TLR2|7097"
"286"	"286"	"0.977777777777778"	"0.987341772151899"	"0.909090909090909"	"3.51719161098664"	"BTNL9|153579"	"DCBLD1|285761"	"EEF1A2|1917"	"EMP3|2014"	"HMGA1|3159"	"MPI|4351"	"PIM2|11040"	"RAB6A|5870"
"287"	"287"	"0.966666666666667"	"0.962025316455696"	"1"	"3.08788843272398"	"EPCAM|4072"	"FAM57A|79850"	"GPIHBP1|338328"	"KRT4|3851"	"PSAT1|29968"	"SNAP47|116841"	"TEP1|7011"	"UBE2I|7329"
"288"	"288"	"0.988888888888889"	"0.987341772151899"	"1"	"3.34000234032122"	"BCL7B|9275"	"FAM125B|89853"	"FCGR2B|2213"	"GATA2|2624"	"LIMK1|3984"	"OSCAR|126014"	"PGM1|5236"	"RUSC1|23623"
"289"	"289"	"0.944444444444444"	"0.949367088607595"	"0.909090909090909"	"3.35283374637555"	"BTNL9|153579"	"CCDC21|64793"	"CTSE|1510"	"DHCR24|1718"	"GGCT|79017"	"OSCAR|126014"	"SEPT10|151011"	"SLC35F5|80255"
"290"	"290"	"1"	"1"	"1"	"3.21209529208653"	"BAIAP2L1|55971"	"BTNL9|153579"	"GPRC5A|9052"	"IFRD1|3475"	"PDP1|54704"	"PSAT1|29968"	"PTPLAD2|401494"	"ZNF692|55657"
"291"	"291"	"0.988888888888889"	"0.987341772151899"	"1"	"3.20348137452467"	"EBP|10682"	"EPCAM|4072"	"GPIHBP1|338328"	"IFRD1|3475"	"PSAT1|29968"	"RUSC1|23623"	"TEP1|7011"	"UBE2I|7329"
"292"	"292"	"0.977777777777778"	"0.987341772151899"	"0.909090909090909"	"3.25707136874459"	"BCL7B|9275"	"CTSB|1508"	"GPR160|26996"	"GSK3B|2932"	"JDP2|122953"	"LIMK1|3984"	"OSCAR|126014"	"TMEM100|55273"
"293"	"293"	"1"	"1"	"1"	"3.33626507374937"	"ANO6|196527"	"FAM125B|89853"	"FGD6|55785"	"KIAA1683|80726"	"PSAT1|29968"	"PSD4|23550"	"RILPL2|196383"	"SEPT10|151011"
"294"	"294"	"0.966666666666667"	"0.974683544303797"	"0.909090909090909"	"3.12980926150062"	"ARL4C|10123"	"GNL3|26354"	"LONP2|83752"	"MAST2|23139"	"OSCAR|126014"	"RGS10|6001"	"RYBP|23429"	"SEPT10|151011"
"295"	"295"	"0.988888888888889"	"0.987341772151899"	"1"	"3.11825320482126"	"CALM1|801"	"CYTH1|9267"	"EEF1A2|1917"	"FAM89A|375061"	"GGCT|79017"	"PIM2|11040"	"PYGB|5834"	"SEMA4B|10509"
"296"	"296"	"0.977777777777778"	"0.974683544303797"	"1"	"3.28990067514351"	"CP|1356"	"HECTD3|79654"	"INPP5A|3632"	"MRAS|22808"	"PGM1|5236"	"PYGO2|90780"	"SEC23IP|11196"	"SERPINH1|871"
"297"	"297"	"0.955555555555556"	"0.949367088607595"	"1"	"3.23944485900734"	"EPCAM|4072"	"GPIHBP1|338328"	"NUDT9|53343"	"PARD6B|84612"	"PGM1|5236"	"PTMS|5763"	"SERPINH1|871"	"SIX4|51804"
"298"	"298"	"0.966666666666667"	"0.962025316455696"	"1"	"3.70863123939029"	"ATG16L1|55054"	"BMPR1A|657"	"C5orf13|9315"	"DBNDD1|79007"	"SIX4|51804"	"SKIV2L|6499"	"TJP1|7082"	"TM9SF3|56889"
"299"	"299"	"1"	"1"	"1"	"3.23955612281831"	"ARL8A|127829"	"CDCA7|83879"	"CP|1356"	"ECM1|1893"	"GALE|2582"	"LRRC36|55282"	"PGM1|5236"	"SNAP47|116841"
"300"	"300"	"0.966666666666667"	"0.962025316455696"	"1"	"3.30548061028679"	"ARSE|415"	"CALM1|801"	"CLIC5|53405"	"DOLPP1|57171"	"FAM125B|89853"	"PGM1|5236"	"SDC3|9672"	"SIX4|51804"
"301"	"301"	"0.955555555555556"	"0.962025316455696"	"0.909090909090909"	"3.4837889642487"	"APC|324"	"BCL7B|9275"	"CTSB|1508"	"LIMK1|3984"	"MAP4|4134"	"OSCAR|126014"	"VGLL4|9686"	"WDR55|54853"
"302"	"302"	"0.977777777777778"	"0.974683544303797"	"1"	"3.11414200820943"	"BTNL9|153579"	"CTSE|1510"	"DAB2IP|153090"	"MRFAP1|93621"	"OSCAR|126014"	"SEPT10|151011"	"TMEM51|55092"	"VPS29|51699"
"303"	"303"	"0.966666666666667"	"0.962025316455696"	"1"	"2.98333250307076"	"ABHD11|83451"	"BCL7B|9275"	"BTNL9|153579"	"CXCR4|7852"	"DPH2|1802"	"HBA1|3039"	"HKDC1|80201"	"LAT2|7462"
"304"	"304"	"0.988888888888889"	"0.987341772151899"	"1"	"3.2079808335077"	"CBLB|868"	"DBNDD1|79007"	"EHBP1|23301"	"FAM125B|89853"	"GPIHBP1|338328"	"MRAS|22808"	"PSAT1|29968"	"VPS29|51699"
"305"	"305"	"0.977777777777778"	"0.987341772151899"	"0.909090909090909"	"3.65004667842681"	"CAPN8|388743"	"CCDC21|64793"	"CDCA7|83879"	"CTSB|1508"	"EHBP1|23301"	"LRRC36|55282"	"MMP14|4323"	"OSCAR|126014"
"306"	"306"	"0.933333333333333"	"0.924050632911392"	"1"	"3.36703904568482"	"BTNL9|153579"	"EPCAM|4072"	"FAM57A|79850"	"KRT6A|3853"	"NDEL1|81565"	"S100PBP|64766"	"SEPT10|151011"	"TUBA1A|7846"
"307"	"307"	"0.966666666666667"	"0.962025316455696"	"1"	"3.35246748676397"	"ACVR1|90"	"ANKZF1|55139"	"ANO6|196527"	"CASP3|836"	"IARS2|55699"	"MGRN1|23295"	"PSAT1|29968"	"PTTG1|9232"
"308"	"308"	"1"	"1"	"1"	"2.94567915676477"	"FAM125B|89853"	"HBA1|3039"	"IFRD1|3475"	"NELF|26012"	"PSAT1|29968"	"S100PBP|64766"	"SEPT10|151011"	"SLC35F5|80255"
"309"	"309"	"0.988888888888889"	"0.987341772151899"	"1"	"3.20044791957006"	"AP1G2|8906"	"BTNL9|153579"	"HMGA1|3159"	"IFRD1|3475"	"PHPT1|29085"	"PTMS|5763"	"RABGGTA|5875"	"SLC1A4|6509"
"310"	"310"	"0.966666666666667"	"0.962025316455696"	"1"	"3.03472591900006"	"GATA2|2624"	"IFRD1|3475"	"NCDN|23154"	"PSAT1|29968"	"SEMA4B|10509"	"SREBF2|6721"	"THBD|7056"	"ZBTB41|360023"
"311"	"311"	"0.988888888888889"	"0.987341772151899"	"1"	"3.33231529533583"	"BCL2A1|597"	"BTNL9|153579"	"CCNL1|57018"	"CXCR4|7852"	"INPP5A|3632"	"PDP1|54704"	"TM9SF3|56889"	"ZNF692|55657"
"312"	"312"	"0.977777777777778"	"0.974683544303797"	"1"	"3.03051629390243"	"CLIC3|9022"	"CLIC5|53405"	"CTSE|1510"	"DHCR24|1718"	"DTX2|113878"	"GPIHBP1|338328"	"IER5|51278"	"RUSC1|23623"
"313"	"313"	"0.988888888888889"	"0.987341772151899"	"1"	"3.4140670407177"	"CASK|8573"	"CLIC5|53405"	"CRYAB|1410"	"DENND2D|79961"	"EXOC6|54536"	"KDELR2|11014"	"PGM1|5236"	"SNAP47|116841"
"314"	"314"	"0.977777777777778"	"1"	"0.818181818181818"	"3.56630377900884"	"BRPF3|27154"	"BTNL9|153579"	"FAM125B|89853"	"MMP7|4316"	"PGM1|5236"	"PUM1|9698"	"SURF4|6836"	"TJP1|7082"
"315"	"315"	"1"	"1"	"1"	"3.27098097306607"	"B4GALT4|8702"	"CALM1|801"	"CRAT|1384"	"ENO1|2023"	"FAM125B|89853"	"PGM1|5236"	"SIX4|51804"	"VPS37B|79720"
"316"	"316"	"1"	"1"	"1"	"3.03491796288387"	"CXCR7|57007"	"HINT3|135114"	"SEMA4B|10509"	"SREBF2|6721"	"TMEM100|55273"	"TMEM181|57583"	"TMOD3|29766"	"ZBTB41|360023"
"317"	"317"	"0.977777777777778"	"0.974683544303797"	"1"	"3.3336974570218"	"BPHL|670"	"CLIC5|53405"	"CRYAB|1410"	"ITGA5|3678"	"PSAT1|29968"	"S100P|6286"	"SERPINH1|871"	"TRANK1|9881"
"318"	"318"	"0.966666666666667"	"0.974683544303797"	"0.909090909090909"	"3.406245323459"	"BTNL9|153579"	"CTSE|1510"	"NUDT9|53343"	"OSCAR|126014"	"PTPLAD2|401494"	"RAB6A|5870"	"SEPT10|151011"	"SLC35F5|80255"
"319"	"319"	"0.966666666666667"	"0.962025316455696"	"1"	"3.28069342669311"	"EPCAM|4072"	"GCA|25801"	"GPIHBP1|338328"	"ITGA4|3676"	"KRT6A|3853"	"MTX2|10651"	"POLR3E|55718"	"SEPT10|151011"
"320"	"320"	"0.977777777777778"	"0.974683544303797"	"1"	"3.00946760975767"	"BTNL9|153579"	"EPCAM|4072"	"HBA1|3039"	"IRAK1|3654"	"KRT6A|3853"	"PVR|5817"	"SEPT10|151011"	"UBL4A|8266"
"321"	"321"	"0.988888888888889"	"0.987341772151899"	"1"	"2.87441439397687"	"CLIC5|53405"	"INPP5A|3632"	"ITPRIP|85450"	"PITPNM2|57605"	"PRSS16|10279"	"SERPINH1|871"	"TINF2|26277"	"WDR11|55717"
"322"	"322"	"1"	"1"	"1"	"3.08052810698353"	"CDCA7|83879"	"CP|1356"	"ENO1|2023"	"MAP3K8|1326"	"PGM1|5236"	"SLC35B3|51000"	"TMEM100|55273"	"ZNF710|374655"
"323"	"323"	"1"	"1"	"1"	"3.09169522270742"	"BTNL9|153579"	"C4orf3|401152"	"FAM125B|89853"	"FCGR2B|2213"	"OSCAR|126014"	"PLEKHA7|144100"	"RAB6A|5870"	"TRIM25|7706"
"324"	"324"	"0.988888888888889"	"0.987341772151899"	"1"	"3.31306333525327"	"AHDC1|27245"	"CLIC5|53405"	"DAB2IP|153090"	"GATA2|2624"	"PGM1|5236"	"PTMS|5763"	"SERPINH1|871"	"THBD|7056"
"325"	"325"	"0.977777777777778"	"0.974683544303797"	"1"	"3.30633232482394"	"CBLB|868"	"CTSK|1513"	"FBXW2|26190"	"LONP2|83752"	"MRAS|22808"	"PSAT1|29968"	"PYGO2|90780"	"URB1|9875"
"326"	"326"	"0.988888888888889"	"0.987341772151899"	"1"	"3.11194189028013"	"ATP13A1|57130"	"CDC37|11140"	"DCTD|1635"	"GPIHBP1|338328"	"NUDT9|53343"	"RHBDF1|64285"	"SEPT10|151011"	"WDR12|55759"
"327"	"327"	"0.944444444444444"	"0.936708860759494"	"1"	"3.30751064215284"	"BAK1|578"	"C1R|715"	"EMP3|2014"	"EPCAM|4072"	"FMO2|2327"	"FOXO4|4303"	"SEPT10|151011"	"SIX4|51804"
"328"	"328"	"0.966666666666667"	"0.962025316455696"	"1"	"3.12907001935536"	"ALS2CL|259173"	"BMPR1A|657"	"BTNL9|153579"	"RDH11|51109"	"SIX4|51804"	"TM9SF3|56889"	"TSPAN17|26262"	"ZNF692|55657"
"329"	"329"	"0.955555555555556"	"0.974683544303797"	"0.818181818181818"	"3.20319216459957"	"CARD10|29775"	"HBA1|3039"	"PSAT1|29968"	"PTMS|5763"	"RAB6A|5870"	"SIX4|51804"	"TMEM100|55273"	"TRIM25|7706"
"330"	"330"	"0.988888888888889"	"1"	"0.909090909090909"	"3.20477154374906"	"BTNL9|153579"	"CALCOCO1|57658"	"EIF2S2|8894"	"FAM125B|89853"	"GOLPH3L|55204"	"PGM1|5236"	"PSAT1|29968"	"SKIV2L|6499"
"331"	"331"	"1"	"1"	"1"	"3.23818050802185"	"ITGA5|3678"	"LONP2|83752"	"LRRC36|55282"	"MMP14|4323"	"PSAT1|29968"	"PYGO2|90780"	"SNX4|8723"	"TRAF4|9618"
"332"	"332"	"0.977777777777778"	"0.974683544303797"	"1"	"2.97635269949606"	"C4orf3|401152"	"GPIHBP1|338328"	"INPP5A|3632"	"JDP2|122953"	"MAGED1|9500"	"TMEM51|55092"	"TRIM25|7706"	"TSR2|90121"
"333"	"333"	"0.966666666666667"	"0.962025316455696"	"1"	"3.33992567090399"	"APLN|8862"	"C3AR1|719"	"EPCAM|4072"	"OSCAR|126014"	"PARD6B|84612"	"RHOQ|23433"	"SERPINH1|871"	"UBE2I|7329"
"334"	"334"	"0.988888888888889"	"0.987341772151899"	"1"	"2.79657655381717"	"BTNL9|153579"	"DNAL1|83544"	"EHBP1|23301"	"KRT6A|3853"	"SEPT10|151011"	"SLC35F5|80255"	"ST6GALNAC2|10610"	"TYROBP|7305"
"335"	"335"	"0.966666666666667"	"0.962025316455696"	"1"	"3.22104852244428"	"ATG16L1|55054"	"DEAF1|10522"	"FBXW2|26190"	"GPIHBP1|338328"	"PSAT1|29968"	"SEPT10|151011"	"TM9SF3|56889"	"TSSC4|10078"
"336"	"336"	"0.977777777777778"	"0.974683544303797"	"1"	"3.20787985422177"	"CBLB|868"	"DBNDD1|79007"	"EPS8|2059"	"GATA2|2624"	"GPIHBP1|338328"	"IFRD1|3475"	"PSAT1|29968"	"PYGO2|90780"
"337"	"337"	"0.966666666666667"	"0.962025316455696"	"1"	"3.23047365010423"	"BTNL9|153579"	"C6orf174|387104"	"CDCA7|83879"	"DCBLD1|285761"	"GATA2|2624"	"TINF2|26277"	"TSPO|706"	"ZAK|51776"
"338"	"338"	"1"	"1"	"1"	"3.45509180698804"	"ALDH1A2|8854"	"ALS2CL|259173"	"ARL4C|10123"	"BMPR1A|657"	"LRRC36|55282"	"TM9SF3|56889"	"TMEM159|57146"	"ZNF692|55657"
"339"	"339"	"0.922222222222222"	"0.911392405063291"	"1"	"3.11808663362734"	"ARL4C|10123"	"DAP|1611"	"DNAJA3|9093"	"EPCAM|4072"	"GPIHBP1|338328"	"KRT6A|3853"	"NDST2|8509"	"SEPT10|151011"
"340"	"340"	"0.988888888888889"	"0.987341772151899"	"1"	"2.95119989255862"	"CASP3|836"	"CP|1356"	"ECM1|1893"	"EPHA4|2043"	"GGCT|79017"	"GJA1|2697"	"RILPL2|196383"	"TMEM100|55273"
"341"	"341"	"0.944444444444444"	"0.949367088607595"	"0.909090909090909"	"3.64617642668359"	"BTNL9|153579"	"CTSE|1510"	"EXOC6|54536"	"OSCAR|126014"	"PGM1|5236"	"SEPT10|151011"	"SLC35F5|80255"	"TNPO1|3842"
"342"	"342"	"0.966666666666667"	"0.962025316455696"	"1"	"3.5617313008929"	"EPCAM|4072"	"HBA1|3039"	"MGRN1|23295"	"PARD6B|84612"	"PSAT1|29968"	"PTMS|5763"	"TNS4|84951"	"TTC7A|57217"
"343"	"343"	"0.966666666666667"	"0.962025316455696"	"1"	"3.06625349221402"	"BTNL9|153579"	"CUL4B|8450"	"EMP3|2014"	"KDELR2|11014"	"MAFK|7975"	"PIM2|11040"	"PPME1|51400"	"RAB6A|5870"
"344"	"344"	"0.944444444444444"	"0.936708860759494"	"1"	"3.56634188787546"	"BTNL9|153579"	"CCNB1|891"	"GCHFR|2644"	"IFRD1|3475"	"ITGB2|3689"	"OSCAR|126014"	"TMEM159|57146"	"ZNF692|55657"
"345"	"345"	"1"	"1"	"1"	"3.48033592848358"	"FAM125B|89853"	"GATA2|2624"	"SBK1|388228"	"ST7|7982"	"STEAP1|26872"	"SURF4|6836"	"TP53INP2|58476"	"TUBA1A|7846"
"346"	"346"	"0.966666666666667"	"0.974683544303797"	"0.909090909090909"	"3.34255152669538"	"DKFZp761E198|91056"	"FAM125B|89853"	"PSAT1|29968"	"PSD4|23550"	"SEPT10|151011"	"SNX4|8723"	"TMEM100|55273"	"TOM1L1|10040"
"347"	"347"	"0.977777777777778"	"0.974683544303797"	"1"	"3.19185671035977"	"EPCAM|4072"	"FAM174A|345757"	"PARD6B|84612"	"PTMS|5763"	"RNF144B|255488"	"SIX4|51804"	"TRIM25|7706"	"UBE2I|7329"
"348"	"348"	"0.966666666666667"	"0.962025316455696"	"1"	"3.54715697213241"	"CLIC5|53405"	"CRYAB|1410"	"FGD6|55785"	"GCHFR|2644"	"PSAT1|29968"	"PSIP1|11168"	"PVR|5817"	"SIX4|51804"
"349"	"349"	"0.988888888888889"	"0.987341772151899"	"1"	"3.27892382634455"	"AZI2|64343"	"CBWD1|55871"	"GNL3|26354"	"GPIHBP1|338328"	"IFRD1|3475"	"PSAT1|29968"	"SEPT10|151011"	"SLC35F5|80255"
"350"	"350"	"0.977777777777778"	"0.974683544303797"	"1"	"3.1335351024912"	"OSCAR|126014"	"PARD6B|84612"	"PSAT1|29968"	"RDH11|51109"	"SEPT10|151011"	"SLC35F5|80255"	"TMEM51|55092"	"WDR55|54853"
"351"	"351"	"0.977777777777778"	"0.974683544303797"	"1"	"3.60768089940656"	"CLPTM1L|81037"	"DPP3|10072"	"MAP4K2|5871"	"PABPC1L|80336"	"PSAT1|29968"	"RUSC1|23623"	"SLC27A3|11000"	"TMEM120B|144404"
"352"	"352"	"0.977777777777778"	"0.974683544303797"	"1"	"3.40084781024259"	"CBLB|868"	"DEAF1|10522"	"JDP2|122953"	"LONP2|83752"	"LRRC20|55222"	"PSAT1|29968"	"TEAD1|7003"	"TMEM100|55273"
"353"	"353"	"0.977777777777778"	"0.974683544303797"	"1"	"3.20578186970259"	"AHDC1|27245"	"CBLB|868"	"EHBP1|23301"	"EPCAM|4072"	"GPIHBP1|338328"	"KRT6A|3853"	"VPS37B|79720"	"WDR12|55759"
"354"	"354"	"0.977777777777778"	"0.974683544303797"	"1"	"3.08967136729463"	"BTNL9|153579"	"FAM125B|89853"	"OSCAR|126014"	"PSAT1|29968"	"PSD4|23550"	"SEPT10|151011"	"SLC16A9|220963"	"VPS37B|79720"
"355"	"355"	"0.966666666666667"	"0.962025316455696"	"1"	"3.53194601612016"	"ATG16L1|55054"	"CDCA7|83879"	"CYTH1|9267"	"EXOC6|54536"	"IARS2|55699"	"TM9SF3|56889"	"TNFAIP8|25816"	"ZAK|51776"
"356"	"356"	"0.977777777777778"	"0.974683544303797"	"1"	"3.15986281747683"	"ALDH2|217"	"EPCAM|4072"	"FAM89A|375061"	"HM13|81502"	"PARD6B|84612"	"PKN1|5585"	"SLC16A9|220963"	"UBE2I|7329"
"357"	"357"	"0.977777777777778"	"0.974683544303797"	"1"	"3.57057378371534"	"AEBP1|165"	"CCNB1|891"	"ITGA5|3678"	"KIAA1462|57608"	"MIA3|375056"	"MYOF|26509"	"PPP6C|5537"	"SURF4|6836"
"358"	"358"	"0.955555555555556"	"0.949367088607595"	"1"	"3.32390199223656"	"DBI|1622"	"GNL3|26354"	"LYZ|4069"	"OSCAR|126014"	"SEPT10|151011"	"SLC35F5|80255"	"SNX4|8723"	"UBE2I|7329"
"359"	"359"	"0.977777777777778"	"0.974683544303797"	"1"	"3.08966355725652"	"ADD1|118"	"ARL6IP4|51329"	"BTNL9|153579"	"C6orf174|387104"	"IRAK1|3654"	"MAP3K8|1326"	"PABPC1L|80336"	"TRIM25|7706"
