"Accuracy"	"Sensitivity"	"Specificity"	"T2"
"307"	0.955555555555556	0.949367088607595	1	3.46956061709427
"308"	0.966666666666667	0.962025316455696	1	3.5736234467096
"309"	0.988888888888889	0.987341772151899	1	3.11199746082053
"310"	0.966666666666667	0.962025316455696	1	3.62769662670324
"311"	0.988888888888889	0.987341772151899	1	3.32175639736034
"312"	0.988888888888889	0.987341772151899	1	3.05601577328778
"313"	0.988888888888889	0.987341772151899	1	2.99311462660079
"314"	0.977777777777778	0.974683544303797	1	3.14216206901084
"315"	0.966666666666667	0.962025316455696	1	3.04442377609715
"316"	0.933333333333333	0.924050632911392	1	3.49166001616534
"317"	0.955555555555556	0.962025316455696	0.909090909090909	3.66048373060126
"318"	0.977777777777778	0.974683544303797	1	2.92391577130617
"319"	0.977777777777778	0.974683544303797	1	3.17415710942132
"320"	0.966666666666667	0.962025316455696	1	3.58926734872015
"321"	0.988888888888889	0.987341772151899	1	3.06074711296221
"322"	0.988888888888889	0.987341772151899	1	3.45292219867318
"323"	0.977777777777778	0.987341772151899	0.909090909090909	2.90550658061814
"324"	1	1	1	3.25684874525813
"325"	0.955555555555556	0.962025316455696	0.909090909090909	4.08519634791862
"326"	1	1	1	3.24500602348332
"327"	0.988888888888889	1	0.909090909090909	3.16416725927789
"328"	0.988888888888889	0.987341772151899	1	2.88158883789154
"329"	0.988888888888889	0.987341772151899	1	2.93201996234269
"330"	0.988888888888889	1	0.909090909090909	3.29929596182963
"331"	0.955555555555556	0.949367088607595	1	3.545158130108
"332"	0.966666666666667	0.962025316455696	1	3.21894626303901
"333"	1	1	1	3.33365079580377
"334"	0.933333333333333	0.924050632911392	1	3.29559925325606
"335"	0.966666666666667	0.962025316455696	1	3.05765031699366
"336"	0.977777777777778	0.974683544303797	1	2.84702045279336
"337"	0.966666666666667	0.987341772151899	0.818181818181818	3.26418436753349
"338"	0.966666666666667	0.962025316455696	1	3.08084194181826
"339"	0.955555555555556	0.949367088607595	1	3.16087323100979
"340"	0.977777777777778	1	0.818181818181818	3.28824861848576
"341"	0.955555555555556	0.949367088607595	1	3.38181130482137
"342"	1	1	1	3.0513176300669
"343"	0.966666666666667	0.962025316455696	1	3.40112573824901
"344"	0.966666666666667	0.962025316455696	1	3.00827116926976
"345"	1	1	1	3.2021900725797
"346"	0.955555555555556	0.949367088607595	1	3.23821369984934
"347"	0.977777777777778	0.987341772151899	0.909090909090909	3.37318348607775
"348"	1	1	1	3.04089159480171
"349"	0.966666666666667	0.962025316455696	1	2.99048676250443
"350"	0.977777777777778	0.974683544303797	1	3.1101875229929
"351"	0.988888888888889	1	0.909090909090909	3.00888424311697
"352"	0.966666666666667	0.962025316455696	1	3.55872270413967
"353"	0.988888888888889	0.987341772151899	1	3.13950822325604
"354"	0.988888888888889	0.987341772151899	1	3.35940590700536
"355"	0.977777777777778	0.974683544303797	1	3.33533976825691
"356"	0.988888888888889	0.987341772151899	1	3.17228494495638
"357"	0.988888888888889	0.987341772151899	1	2.8479857640501
"358"	0.988888888888889	0.987341772151899	1	3.38598158466658
"359"	0.988888888888889	0.987341772151899	1	2.93870478924312
"360"	0.977777777777778	0.974683544303797	1	3.04201830816107
"361"	0.988888888888889	0.987341772151899	1	3.38819133925218
"362"	0.977777777777778	0.987341772151899	0.909090909090909	3.05289728679154
"363"	0.977777777777778	0.974683544303797	1	3.39893699255999
"364"	0.955555555555556	0.962025316455696	0.909090909090909	3.21099356357555
"365"	1	1	1	2.78658188997323
"366"	0.955555555555556	0.974683544303797	0.818181818181818	3.58671085538188
"367"	0.955555555555556	0.962025316455696	0.909090909090909	3.51823071689148
"368"	0.933333333333333	0.924050632911392	1	3.59140020736336
"369"	0.933333333333333	0.924050632911392	1	3.5311045802133
"370"	0.977777777777778	0.974683544303797	1	3.50465423984659
"371"	0.966666666666667	0.962025316455696	1	3.1029374157389
"372"	0.966666666666667	0.962025316455696	1	3.06608760011936
"373"	1	1	1	3.11079129792902
"374"	0.966666666666667	0.962025316455696	1	3.01701049169293
"375"	0.966666666666667	0.962025316455696	1	3.0312619260485
"376"	0.944444444444444	0.936708860759494	1	3.32428684540908
"377"	0.977777777777778	0.974683544303797	1	3.09716114815154
"378"	0.977777777777778	0.974683544303797	1	3.28268714333053
"379"	0.955555555555556	0.949367088607595	1	3.16335539974016
"380"	0.988888888888889	0.987341772151899	1	3.3851257746062
"381"	0.966666666666667	0.962025316455696	1	3.77769333013075
"382"	0.955555555555556	0.962025316455696	0.909090909090909	3.37496178296821
"383"	0.988888888888889	0.987341772151899	1	3.11150474743041
"384"	1	1	1	3.23392625795674
"385"	0.966666666666667	0.962025316455696	1	3.47561091104496
"386"	0.955555555555556	0.949367088607595	1	3.15255354058664
"387"	0.966666666666667	0.962025316455696	1	2.70711453919261
"388"	0.977777777777778	0.987341772151899	0.909090909090909	3.33338739999426
"389"	0.966666666666667	0.962025316455696	1	3.18942583723669
"390"	0.988888888888889	0.987341772151899	1	2.95260080408362
"391"	0.966666666666667	0.962025316455696	1	3.39334521464062
"392"	0.955555555555556	0.949367088607595	1	3.28408721084616
"393"	0.966666666666667	0.974683544303797	0.909090909090909	3.57272992197596
"394"	0.977777777777778	0.974683544303797	1	3.24700053660208
"395"	0.988888888888889	0.987341772151899	1	3.09450384733178
"396"	0.988888888888889	0.987341772151899	1	3.05423235198193
"397"	1	1	1	3.23506678938218
"398"	0.977777777777778	0.974683544303797	1	3.26627070102622
"399"	0.988888888888889	0.987341772151899	1	3.30035336568198
"400"	0.988888888888889	0.987341772151899	1	3.19008641659146
"401"	0.988888888888889	0.987341772151899	1	3.2379345433425
"402"	0.988888888888889	0.987341772151899	1	2.85420234676004
"403"	0.977777777777778	0.974683544303797	1	3.49158860369799
"404"	0.988888888888889	0.987341772151899	1	3.21280383091763
"405"	0.955555555555556	0.962025316455696	0.909090909090909	3.60213511936035
"406"	0.977777777777778	0.974683544303797	1	2.90906975916682
"407"	0.988888888888889	0.987341772151899	1	3.26551559976458
"408"	0.988888888888889	0.987341772151899	1	2.99866134387282
"409"	0.966666666666667	0.974683544303797	0.909090909090909	3.1906590764613
"410"	0.966666666666667	0.962025316455696	1	3.18365515067438
"411"	0.977777777777778	0.987341772151899	0.909090909090909	3.38416052766948
"412"	0.966666666666667	0.962025316455696	1	3.74341955751414
"413"	0.977777777777778	0.974683544303797	1	3.13459913125271
"414"	0.955555555555556	0.974683544303797	0.818181818181818	3.11771041568546
"415"	0.977777777777778	0.987341772151899	0.909090909090909	3.47162565225323
"416"	0.966666666666667	0.962025316455696	1	3.23424247518519
"417"	1	1	1	3.14467441575281
"418"	0.955555555555556	0.949367088607595	1	3.55116826935494
"419"	0.944444444444444	0.936708860759494	1	3.45717337145185
"420"	0.966666666666667	0.974683544303797	0.909090909090909	2.88444740393683
"421"	0.966666666666667	0.962025316455696	1	3.08881857782508
"422"	0.977777777777778	0.974683544303797	1	3.20265139600109
"423"	0.966666666666667	0.962025316455696	1	3.424685196334
"424"	0.944444444444444	0.949367088607595	0.909090909090909	3.77434222679726
"425"	0.966666666666667	0.962025316455696	1	3.58507815811878
"426"	0.966666666666667	0.962025316455696	1	3.18099418919823
"427"	0.966666666666667	0.962025316455696	1	2.77028943722149
"428"	0.977777777777778	0.974683544303797	1	2.96219509997447
"429"	1	1	1	3.02840459793693
"430"	0.966666666666667	0.962025316455696	1	3.05901007786738
"431"	0.977777777777778	0.987341772151899	0.909090909090909	3.29750227492224
"432"	0.988888888888889	0.987341772151899	1	3.00274037752475
"433"	0.966666666666667	0.974683544303797	0.909090909090909	3.16035001389858
"434"	0.988888888888889	1	0.909090909090909	3.53166850560254
"435"	0.933333333333333	0.924050632911392	1	3.25506335601018
"436"	1	1	1	3.03312981157433
"437"	0.977777777777778	0.974683544303797	1	3.01865463183031
"438"	0.955555555555556	0.949367088607595	1	2.89029597964052
"439"	0.977777777777778	0.974683544303797	1	3.28556471050331
"440"	1	1	1	3.06957032038813
"441"	0.977777777777778	0.974683544303797	1	3.05495472819282
"442"	0.966666666666667	0.962025316455696	1	3.2822842641512
"443"	0.955555555555556	0.962025316455696	0.909090909090909	2.83746832892107
"444"	0.977777777777778	0.987341772151899	0.909090909090909	3.37054166848848
"445"	0.944444444444444	0.936708860759494	1	3.64779338705905
"446"	0.977777777777778	0.974683544303797	1	3.52362508114311
"447"	0.966666666666667	0.962025316455696	1	3.25207424427757
"448"	0.988888888888889	0.987341772151899	1	3.05228291126529
"449"	0.955555555555556	0.949367088607595	1	3.24749851528023
"450"	0.988888888888889	0.987341772151899	1	3.22642628055613
"451"	0.977777777777778	0.974683544303797	1	3.32405848092577
"452"	0.988888888888889	0.987341772151899	1	3.00271165203278
"453"	0.988888888888889	1	0.909090909090909	3.4958514347804
"454"	0.977777777777778	0.987341772151899	0.909090909090909	3.14748961624978
"455"	0.966666666666667	0.962025316455696	1	3.19263434217487
"456"	0.966666666666667	0.962025316455696	1	3.38538353329544
"457"	1	1	1	3.60156444999951
"458"	0.977777777777778	0.974683544303797	1	3.27745458067813
"459"	0.977777777777778	0.974683544303797	1	3.0736235977421
"460"	0.988888888888889	1	0.909090909090909	2.97721129615865
"461"	0.988888888888889	0.987341772151899	1	3.34587917802146
"462"	0.988888888888889	0.987341772151899	1	3.45122819968464
"463"	0.955555555555556	0.974683544303797	0.818181818181818	3.49110564119222
"464"	0.977777777777778	0.974683544303797	1	3.43250877880377
"465"	0.966666666666667	0.974683544303797	0.909090909090909	3.01309240966707
