"Index"	"Accuracy"	"Sensitivity"	"Specificity"	"T2"	"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"
"217"	"217"	"0.988888888888889"	"0.987341772151899"	"1"	"7.93717624434732"	"EPAS1|2034"	"LTF|4057"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SPTBN2|6712"	"SYNJ2|8871"	"URB1|9875"
"218"	"218"	"0.988888888888889"	"0.987341772151899"	"1"	"8.26523546270993"	"C13orf15|28984"	"COL10A1|1300"	"COL17A1|1308"	"KCTD10|83892"	"MYL9|10398"	"PYCR1|5831"	"SC4MOL|6307"	"SLC19A1|6573"
"219"	"219"	"1"	"1"	"1"	"6.87609599912924"	"ABCC3|8714"	"C13orf15|28984"	"CASKIN2|57513"	"PYCR1|5831"	"RNF149|284996"	"SC4MOL|6307"	"SLC19A1|6573"	"SYNJ2|8871"
"220"	"220"	"1"	"1"	"1"	"7.58455990147694"	"ANKS1A|23294"	"CASKIN2|57513"	"LOC84740|84740"	"OTUD1|220213"	"PYCR1|5831"	"SC4MOL|6307"	"SLC19A1|6573"	"SPTBN2|6712"
"221"	"221"	"1"	"1"	"1"	"7.74692823440256"	"CLEC2D|29121"	"DOPEY2|9980"	"FERMT1|55612"	"MARCKSL1|65108"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SPTBN2|6712"
"222"	"222"	"1"	"1"	"1"	"7.78224308648592"	"ADAM8|101"	"CASKIN2|57513"	"LTF|4057"	"OTUD1|220213"	"PYCR1|5831"	"SC4MOL|6307"	"SLC19A1|6573"	"SPTBN2|6712"
"223"	"223"	"0.988888888888889"	"0.987341772151899"	"1"	"7.59351961218391"	"ABCC3|8714"	"C13orf1|57213"	"FERMT1|55612"	"RTKN2|219790"	"SEMA3B|7869"	"TUBA1B|10376"	"TXNDC5|81567"	"UBE2T|29089"
"224"	"224"	"1"	"1"	"1"	"7.68779598746132"	"ARL4A|10124"	"COL10A1|1300"	"EMP2|2013"	"EPAS1|2034"	"MYL6|4637"	"PYCR1|5831"	"SLC19A1|6573"	"ST6GALNAC5|81849"
"225"	"225"	"0.977777777777778"	"0.974683544303797"	"1"	"7.78732316708135"	"EPAS1|2034"	"ETV4|2118"	"LGR4|55366"	"MYO1B|4430"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"	"STX3|6809"
"226"	"226"	"1"	"1"	"1"	"7.84469486154639"	"ETV4|2118"	"HYAL2|8692"	"LTF|4057"	"PTPRU|10076"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"TOP2A|7153"
"227"	"227"	"1"	"1"	"1"	"7.73346207394261"	"CASKIN2|57513"	"PYCR1|5831"	"RNF149|284996"	"RNH1|6050"	"RTKN2|219790"	"SGPL1|8879"	"TMPRSS4|56649"	"TRAF1|7185"
"228"	"228"	"0.977777777777778"	"0.974683544303797"	"1"	"7.2956193763269"	"ETV4|2118"	"FERMT1|55612"	"LGR4|55366"	"LTF|4057"	"RTKN2|219790"	"S100PBP|64766"	"TNFAIP1|7126"	"TOP2A|7153"
"229"	"229"	"0.988888888888889"	"1"	"0.909090909090909"	"7.91228123816113"	"ABCC3|8714"	"FERMT1|55612"	"HYAL2|8692"	"LGR4|55366"	"MYO1C|4641"	"PYCR1|5831"	"RTKN2|219790"	"SMG6|23293"
"230"	"230"	"0.988888888888889"	"0.987341772151899"	"1"	"7.83560866072515"	"ADAM8|101"	"COL10A1|1300"	"DCN|1634"	"OTUD1|220213"	"PYCR1|5831"	"SLC11A1|6556"	"SLC19A1|6573"	"TNFAIP1|7126"
"231"	"231"	"0.988888888888889"	"0.987341772151899"	"1"	"7.62429324601434"	"ALOX5AP|241"	"COL10A1|1300"	"FERMT1|55612"	"JAK3|3718"	"LIMS2|55679"	"NFYB|4801"	"PYCR1|5831"	"SLC19A1|6573"
"232"	"232"	"1"	"1"	"1"	"8.13375773679744"	"COL10A1|1300"	"COL12A1|1303"	"EIF4G3|8672"	"NPL|80896"	"PRELP|5549"	"PYCR1|5831"	"SLC19A1|6573"	"STX12|23673"
"233"	"233"	"0.977777777777778"	"0.974683544303797"	"1"	"8.09424646357732"	"ADAM8|101"	"C13orf1|57213"	"CASKIN2|57513"	"OTUD1|220213"	"PYCR1|5831"	"SLC11A1|6556"	"SLC19A1|6573"	"SPTBN2|6712"
"234"	"234"	"1"	"1"	"1"	"7.4854609812756"	"CD101|9398"	"EPAS1|2034"	"FERMT1|55612"	"PAPLN|89932"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"	"WDR55|54853"
"235"	"235"	"1"	"1"	"1"	"8.02566582287478"	"DOPEY2|9980"	"FERMT1|55612"	"IQGAP3|128239"	"JAK3|3718"	"PVR|5817"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"236"	"236"	"0.977777777777778"	"0.987341772151899"	"0.909090909090909"	"7.56060443998117"	"EPB41L5|57669"	"ETV4|2118"	"HYAL2|8692"	"LGR4|55366"	"PVR|5817"	"PYCR1|5831"	"RTKN2|219790"	"TSPAN13|27075"
"237"	"237"	"1"	"1"	"1"	"7.43940470735789"	"ABCC3|8714"	"FERMT1|55612"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"	"SLC19A1|6573"	"TNFAIP1|7126"	"TOP2A|7153"
"238"	"238"	"0.988888888888889"	"0.987341772151899"	"1"	"6.84924079038476"	"CSTF2|1478"	"HYAL2|8692"	"LGR4|55366"	"MARCKSL1|65108"	"PYCR1|5831"	"RAB6A|5870"	"RTKN2|219790"	"SLC19A1|6573"
"239"	"239"	"1"	"1"	"1"	"7.90560976968266"	"C13orf1|57213"	"COL10A1|1300"	"COL8A2|1296"	"EPAS1|2034"	"PIK3CD|5293"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"240"	"240"	"0.977777777777778"	"0.974683544303797"	"1"	"8.59659142537677"	"ADAM8|101"	"COL10A1|1300"	"COL8A2|1296"	"EPAS1|2034"	"MYL6|4637"	"PYCR1|5831"	"SLC19A1|6573"	"ST6GALNAC5|81849"
"241"	"241"	"1"	"1"	"1"	"8.08578167163059"	"LGR4|55366"	"POU2AF1|5450"	"PYCR1|5831"	"RAB6A|5870"	"SLC19A1|6573"	"SPOCK2|9806"	"SPTBN2|6712"	"TSPAN13|27075"
"242"	"242"	"1"	"1"	"1"	"7.48238230805104"	"ADAM8|101"	"ATP13A1|57130"	"CASKIN2|57513"	"MARCKSL1|65108"	"MYL6|4637"	"PALM2-AKAP2|445815"	"PYCR1|5831"	"SLC19A1|6573"
"243"	"243"	"1"	"1"	"1"	"7.1408949972749"	"LGR4|55366"	"MMP12|4321"	"PNPLA6|10908"	"PYCR1|5831"	"RAB6A|5870"	"RTKN2|219790"	"SYNJ2|8871"	"TNFAIP1|7126"
"244"	"244"	"1"	"1"	"1"	"7.51698872620846"	"CYP51A1|1595"	"FERMT1|55612"	"FUT8|2530"	"HYAL2|8692"	"LGR4|55366"	"PYCR1|5831"	"RTKN2|219790"	"TTC14|151613"
"245"	"245"	"0.988888888888889"	"0.987341772151899"	"1"	"7.50450018191737"	"CLEC2D|29121"	"DOPEY2|9980"	"FERMT1|55612"	"MYO1C|4641"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SPTBN2|6712"
"246"	"246"	"0.988888888888889"	"0.987341772151899"	"1"	"7.66172045595365"	"COL12A1|1303"	"CORO1C|23603"	"IDE|3416"	"MATN3|4148"	"MMP11|4320"	"RTKN2|219790"	"THBS2|7058"	"TOP2A|7153"
"247"	"247"	"0.988888888888889"	"0.987341772151899"	"1"	"9.08601564943125"	"BCL2L2|599"	"CASKIN2|57513"	"FERMT1|55612"	"PFKL|5211"	"PYCR1|5831"	"SLC19A1|6573"	"SNX17|9784"	"SPTBN2|6712"
"248"	"248"	"1"	"1"	"1"	"7.41286247256627"	"C13orf1|57213"	"CASKIN2|57513"	"CD101|9398"	"ETV4|2118"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"	"TRAF1|7185"
"249"	"249"	"1"	"1"	"1"	"7.42699039825601"	"ABCC3|8714"	"FERMT1|55612"	"PVR|5817"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"	"SLC19A1|6573"	"TOP2A|7153"
"250"	"250"	"0.988888888888889"	"0.987341772151899"	"1"	"7.11525047246307"	"EPAS1|2034"	"LTF|4057"	"PYCR1|5831"	"RALGPS2|55103"	"RTKN2|219790"	"SLC19A1|6573"	"SPTBN2|6712"	"USP48|84196"
"251"	"251"	"1"	"1"	"1"	"7.52665045556041"	"FCGBP|8857"	"GGT5|2687"	"IQGAP3|128239"	"PECAM1|5175"	"PNPLA6|10908"	"PYCR1|5831"	"SLC19A1|6573"	"TSPAN13|27075"
"252"	"252"	"0.988888888888889"	"0.987341772151899"	"1"	"9.8009943348899"	"C1orf198|84886"	"CCL19|6363"	"COL10A1|1300"	"EPAS1|2034"	"ISLR|3671"	"MYL6|4637"	"PYCR1|5831"	"SLC19A1|6573"
"253"	"253"	"0.988888888888889"	"0.987341772151899"	"1"	"8.33994264713141"	"ADAM8|101"	"ATP13A1|57130"	"CASKIN2|57513"	"PYCR1|5831"	"SLC11A1|6556"	"SLC19A1|6573"	"SNX17|9784"	"SPTBN2|6712"
"254"	"254"	"1"	"1"	"1"	"7.5758614137079"	"C2CD2|25966"	"EPAS1|2034"	"FERMT1|55612"	"LGR4|55366"	"PYCR1|5831"	"SC4MOL|6307"	"SLC19A1|6573"	"STARD7|56910"
"255"	"255"	"1"	"1"	"1"	"7.424554317544"	"DLG5|9231"	"FOLR2|2350"	"LATS2|26524"	"PNPLA6|10908"	"PYCR1|5831"	"RTKN2|219790"	"SYNJ2|8871"	"TEP1|7011"
"256"	"256"	"1"	"1"	"1"	"7.70596358805071"	"EPAS1|2034"	"FDPS|2224"	"LTF|4057"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"TOP2A|7153"	"TUBA1B|10376"
"257"	"257"	"1"	"1"	"1"	"7.70731383255043"	"CASKIN2|57513"	"CD101|9398"	"IDI1|3422"	"LGR4|55366"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"	"TRAF1|7185"
"258"	"258"	"1"	"1"	"1"	"7.4064737471788"	"FAM83A|84985"	"FOLR2|2350"	"HYAL2|8692"	"MARCKSL1|65108"	"PYCR1|5831"	"RTKN2|219790"	"SIRPB1|10326"	"TTC14|151613"
"259"	"259"	"0.988888888888889"	"1"	"0.909090909090909"	"7.71295511987617"	"FERMT1|55612"	"HYAL2|8692"	"LGR4|55366"	"MYO1C|4641"	"PYCR1|5831"	"RTKN2|219790"	"SMG6|23293"	"ZHX3|23051"
"260"	"260"	"1"	"1"	"1"	"7.65449725609105"	"CD101|9398"	"EPAS1|2034"	"KIF26B|55083"	"LGR4|55366"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"	"TRAF1|7185"
"261"	"261"	"1"	"1"	"1"	"7.55237600312352"	"IQGAP3|128239"	"MACROD2|140733"	"PNPLA6|10908"	"PYCR1|5831"	"RTKN2|219790"	"SYNJ2|8871"	"TMPRSS4|56649"	"TNFAIP1|7126"
"262"	"262"	"0.988888888888889"	"0.987341772151899"	"1"	"8.70432025778805"	"C1orf198|84886"	"ETV4|2118"	"MACROD2|140733"	"MYO9B|4650"	"PNPLA6|10908"	"PYCR1|5831"	"RTKN2|219790"	"SYNJ2|8871"
"263"	"263"	"0.988888888888889"	"0.987341772151899"	"1"	"7.97646482726818"	"FERMT1|55612"	"IQGAP3|128239"	"PVR|5817"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"TPM3|7170"	"USP48|84196"
"264"	"264"	"0.988888888888889"	"0.987341772151899"	"1"	"8.20955991478098"	"COX8A|1351"	"EPAS1|2034"	"KIF26B|55083"	"LGR4|55366"	"MME|4311"	"PYCR1|5831"	"SGEF|26084"	"TNFAIP1|7126"
"265"	"265"	"1"	"1"	"1"	"7.7899035232847"	"CASKIN2|57513"	"DGKA|1606"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"	"SLC19A1|6573"	"SPTBN2|6712"	"SYNJ2|8871"
"266"	"266"	"1"	"1"	"1"	"8.2962323643123"	"EPAS1|2034"	"ETV4|2118"	"LGR4|55366"	"NPL|80896"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"	"STX3|6809"
"267"	"267"	"0.988888888888889"	"0.987341772151899"	"1"	"7.47028135361141"	"CA9|768"	"ETV4|2118"	"HYAL2|8692"	"LGR4|55366"	"NPL|80896"	"PYCR1|5831"	"RTKN2|219790"	"SIRPB1|10326"
"268"	"268"	"1"	"1"	"1"	"7.7656670868347"	"CORO1C|23603"	"ETV4|2118"	"FERMT1|55612"	"FOLR2|2350"	"LGR4|55366"	"RTKN2|219790"	"TNFAIP1|7126"	"TOP2A|7153"
"269"	"269"	"1"	"1"	"1"	"7.88091693748369"	"ABHD5|51099"	"ANKRD22|118932"	"CD101|9398"	"COL10A1|1300"	"MYL9|10398"	"PYCR1|5831"	"SLC19A1|6573"	"TSPAN13|27075"
"270"	"270"	"1"	"1"	"1"	"8.15512940907819"	"FERMT1|55612"	"IQGAP3|128239"	"MACROD2|140733"	"PVR|5817"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"USP48|84196"
"271"	"271"	"1"	"1"	"1"	"7.61620841029885"	"C9orf140|89958"	"MACROD2|140733"	"MMP1|4312"	"PNPLA6|10908"	"PYCR1|5831"	"RTKN2|219790"	"SYNJ2|8871"	"TNFAIP1|7126"
"272"	"272"	"1"	"1"	"1"	"7.77244875821648"	"DHCR7|1717"	"IQGAP3|128239"	"MACROD2|140733"	"PNPLA6|10908"	"PYCR1|5831"	"RTKN2|219790"	"SYNJ2|8871"	"TNFAIP1|7126"
"273"	"273"	"1"	"1"	"1"	"7.80392106045652"	"ADAM8|101"	"IQGAP3|128239"	"PYCR1|5831"	"RTKN2|219790"	"SLC11A1|6556"	"SLC19A1|6573"	"SPP1|6696"	"TPM3|7170"
"274"	"274"	"1"	"1"	"1"	"7.69721491430895"	"ADAM8|101"	"COL10A1|1300"	"COL8A2|1296"	"EPAS1|2034"	"PYCR1|5831"	"SBDSP1|155370"	"SLC19A1|6573"	"SPTBN2|6712"
"275"	"275"	"1"	"1"	"1"	"7.11696605943084"	"HYAL2|8692"	"MACROD2|140733"	"PYCR1|5831"	"RTKN2|219790"	"SPATS2|65244"	"SPNS1|83985"	"TMPRSS4|56649"	"TTYH3|80727"
"276"	"276"	"0.988888888888889"	"0.987341772151899"	"1"	"7.69910754419866"	"EPAS1|2034"	"ETV4|2118"	"LGR4|55366"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"	"STAC|6769"	"TRAF1|7185"
"277"	"277"	"0.988888888888889"	"0.987341772151899"	"1"	"8.07817816129206"	"COL10A1|1300"	"EPAS1|2034"	"FADS3|3995"	"LGR4|55366"	"MGEA5|10724"	"PYCR1|5831"	"RTKN2|219790"	"SBDSP1|155370"
"278"	"278"	"1"	"1"	"1"	"7.62864667221333"	"DUSP3|1845"	"ETV4|2118"	"GLDN|342035"	"NPL|80896"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SYNJ2|8871"
"279"	"279"	"0.977777777777778"	"0.987341772151899"	"0.909090909090909"	"8.2764146366296"	"ANKRD22|118932"	"FERMT1|55612"	"HYAL2|8692"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"	"SLC19A1|6573"	"TSPAN13|27075"
"280"	"280"	"0.988888888888889"	"1"	"0.909090909090909"	"8.56306398930326"	"C20orf27|54976"	"CASKIN2|57513"	"FERMT1|55612"	"MYO1C|4641"	"PLD2|5338"	"PYCR1|5831"	"RTKN2|219790"	"SPTBN2|6712"
"281"	"281"	"1"	"1"	"1"	"6.77069792828561"	"CYP51A1|1595"	"FERMT1|55612"	"HYAL2|8692"	"LGR4|55366"	"PYCR1|5831"	"RTKN2|219790"	"TNFAIP1|7126"	"WFS1|7466"
"282"	"282"	"0.988888888888889"	"1"	"0.909090909090909"	"7.705742809637"	"COL10A1|1300"	"CYP51A1|1595"	"EPAS1|2034"	"FERMT1|55612"	"HYAL2|8692"	"LGR4|55366"	"PYCR1|5831"	"STARD7|56910"
"283"	"283"	"1"	"1"	"1"	"7.09532495272876"	"ANKS1A|23294"	"CASKIN2|57513"	"COL17A1|1308"	"OTUD1|220213"	"PYCR1|5831"	"SC4MOL|6307"	"SLC19A1|6573"	"SPTBN2|6712"
"284"	"284"	"0.988888888888889"	"0.987341772151899"	"1"	"7.81444959647882"	"EPAS1|2034"	"ETV4|2118"	"LGR4|55366"	"POU2AF1|5450"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"	"STX3|6809"
"285"	"285"	"0.988888888888889"	"0.987341772151899"	"1"	"7.30539934006597"	"C12orf49|79794"	"C13orf1|57213"	"CASKIN2|57513"	"LGR4|55366"	"PWP2|5822"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"286"	"286"	"1"	"1"	"1"	"7.75072759260534"	"ABCC3|8714"	"ABHD5|51099"	"C13orf1|57213"	"CASKIN2|57513"	"KIF20A|10112"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"287"	"287"	"1"	"1"	"1"	"8.33999702712694"	"COL10A1|1300"	"CORO1C|23603"	"FCGR3A|2214"	"FERMT1|55612"	"FOLR2|2350"	"MSRB3|253827"	"RTKN2|219790"	"TOP2A|7153"
"288"	"288"	"0.977777777777778"	"0.974683544303797"	"1"	"7.93010607620248"	"B3GNT2|10678"	"EPAS1|2034"	"LGR4|55366"	"POU2AF1|5450"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"	"STX3|6809"
"289"	"289"	"0.988888888888889"	"0.987341772151899"	"1"	"8.14655741485121"	"ABCC3|8714"	"ADAM28|10863"	"MYO1C|4641"	"PYCR1|5831"	"RRP1B|23076"	"RTKN2|219790"	"SLC19A1|6573"	"SMG6|23293"
"290"	"290"	"1"	"1"	"1"	"7.2123340561561"	"FERMT1|55612"	"LGR4|55366"	"PNPLA6|10908"	"PYCR1|5831"	"RAB6A|5870"	"RTKN2|219790"	"SBDS|51119"	"SYNJ2|8871"
"291"	"291"	"0.977777777777778"	"0.974683544303797"	"1"	"7.62377968518949"	"ADAM28|10863"	"ETV4|2118"	"MME|4311"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"TOP2A|7153"	"TTC3|7267"
"292"	"292"	"1"	"1"	"1"	"8.20900136504313"	"ETV4|2118"	"LGR4|55366"	"MME|4311"	"MMP11|4320"	"NDUFAF3|25915"	"RTKN2|219790"	"TNFAIP1|7126"	"TOP2A|7153"
"293"	"293"	"0.988888888888889"	"0.987341772151899"	"1"	"7.52343390859718"	"DGKA|1606"	"DOPEY2|9980"	"EPAS1|2034"	"GGT5|2687"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SRPK1|6732"
"294"	"294"	"0.955555555555556"	"0.949367088607595"	"1"	"8.83550363093948"	"ARL4A|10124"	"EPAS1|2034"	"ETV4|2118"	"LGR4|55366"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"	"STX3|6809"
"295"	"295"	"0.988888888888889"	"1"	"0.909090909090909"	"7.58584428854667"	"CYP51A1|1595"	"FERMT1|55612"	"HYAL2|8692"	"LGR4|55366"	"MYO1C|4641"	"PYCR1|5831"	"RTKN2|219790"	"STARD7|56910"
"296"	"296"	"1"	"1"	"1"	"6.9729176056687"	"ADAM8|101"	"ARL2|402"	"C1orf198|84886"	"EPAS1|2034"	"KIF26B|55083"	"LGR4|55366"	"PYCR1|5831"	"SLC11A1|6556"
"297"	"297"	"0.988888888888889"	"1"	"0.909090909090909"	"7.715025616049"	"ANKRD22|118932"	"CD101|9398"	"FAM83A|84985"	"HYAL2|8692"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"	"SLC4A7|9497"
"298"	"298"	"1"	"1"	"1"	"7.1346423890656"	"ABCC3|8714"	"EPAS1|2034"	"LTF|4057"	"PYCR1|5831"	"SC4MOL|6307"	"SLC19A1|6573"	"THOC4|10189"	"TOP2A|7153"
"299"	"299"	"0.988888888888889"	"0.987341772151899"	"1"	"9.26069489362653"	"ASPM|259266"	"ETV4|2118"	"FDPS|2224"	"NFYB|4801"	"PVR|5817"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"300"	"300"	"1"	"1"	"1"	"7.16018796680112"	"ANKRD22|118932"	"B3GNT3|10331"	"FERMT1|55612"	"PYCR1|5831"	"RNF149|284996"	"RNH1|6050"	"RTKN2|219790"	"USP48|84196"
"301"	"301"	"1"	"1"	"1"	"7.74505001482583"	"EPAS1|2034"	"ETV4|2118"	"LGR4|55366"	"LTF|4057"	"MYL6|4637"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"302"	"302"	"0.966666666666667"	"0.962025316455696"	"1"	"8.33258986889529"	"ADAM8|101"	"MARCKSL1|65108"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"ST6GALNAC5|81849"	"TOP2A|7153"	"TUBA1B|10376"
"303"	"303"	"1"	"1"	"1"	"7.44294669823569"	"ETV4|2118"	"FERMT1|55612"	"LGR4|55366"	"NPL|80896"	"RNF149|284996"	"RTKN2|219790"	"TNFAIP1|7126"	"TOP2A|7153"
"304"	"304"	"1"	"1"	"1"	"7.04131712998095"	"ASPM|259266"	"ETV4|2118"	"LGR4|55366"	"NPL|80896"	"RTKN2|219790"	"SIRPB1|10326"	"SYNJ2|8871"	"TNFAIP1|7126"
"305"	"305"	"1"	"1"	"1"	"7.56568233928046"	"BMPR2|659"	"C13orf15|28984"	"COL17A1|1308"	"CYP51A1|1595"	"DOPEY2|9980"	"KIF26B|55083"	"PYCR1|5831"	"SLC19A1|6573"
"306"	"306"	"0.988888888888889"	"0.987341772151899"	"1"	"8.24308548831618"	"ABCC3|8714"	"ALOX5AP|241"	"C13orf1|57213"	"CASKIN2|57513"	"MMP12|4321"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"307"	"307"	"0.988888888888889"	"0.987341772151899"	"1"	"7.79369676277197"	"CYP51A1|1595"	"FERMT1|55612"	"FKBP10|60681"	"LGR4|55366"	"MYO1C|4641"	"PYCR1|5831"	"RTKN2|219790"	"SMG6|23293"
"308"	"308"	"1"	"1"	"1"	"7.52365000684251"	"FERMT1|55612"	"HYAL2|8692"	"KCTD10|83892"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"TTYH3|80727"	"YKT6|10652"
"309"	"309"	"1"	"1"	"1"	"7.62703620558337"	"ARL4A|10124"	"C1orf198|84886"	"EPAS1|2034"	"KIF26B|55083"	"LGR4|55366"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"310"	"310"	"0.988888888888889"	"0.987341772151899"	"1"	"7.56094050392863"	"DGKA|1606"	"DPH1|1801"	"MYO1C|4641"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SPTBN2|6712"	"SRPK1|6732"
"311"	"311"	"1"	"1"	"1"	"7.58917825089934"	"DOPEY2|9980"	"EPAS1|2034"	"LTF|4057"	"PYCR1|5831"	"RTKN2|219790"	"SC4MOL|6307"	"SLC19A1|6573"	"SRPK1|6732"
"312"	"312"	"1"	"1"	"1"	"7.16315915773943"	"COL12A1|1303"	"DHCR7|1717"	"HYAL2|8692"	"MACROD2|140733"	"MMP11|4320"	"PYCR1|5831"	"RTKN2|219790"	"TOP2A|7153"
"313"	"313"	"0.988888888888889"	"0.987341772151899"	"1"	"7.80100302781116"	"ADH1B|125"	"EBAG9|9166"	"EMP2|2013"	"PNPLA6|10908"	"PYCR1|5831"	"RTKN2|219790"	"SYNJ2|8871"	"TMPRSS4|56649"
"314"	"314"	"1"	"1"	"1"	"8.55972254499197"	"ANKRD22|118932"	"CD101|9398"	"HYAL2|8692"	"MEX3A|92312"	"PRPSAP1|5635"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"315"	"315"	"1"	"1"	"1"	"8.10557073043613"	"COL17A1|1308"	"GGT5|2687"	"PECAM1|5175"	"PTRF|284119"	"PYCR1|5831"	"SC4MOL|6307"	"SLC19A1|6573"	"SPAG5|10615"
"316"	"316"	"1"	"1"	"1"	"7.74173273363664"	"ETV4|2118"	"LGR4|55366"	"NPL|80896"	"NUS1|116150"	"PNPLA6|10908"	"PYCR1|5831"	"RTKN2|219790"	"SYNJ2|8871"
"317"	"317"	"1"	"1"	"1"	"7.6728148145356"	"FERMT1|55612"	"HYAL2|8692"	"MACROD2|140733"	"MMP11|4320"	"MYL9|10398"	"PYCR1|5831"	"RTKN2|219790"	"WFS1|7466"
"318"	"318"	"0.988888888888889"	"0.987341772151899"	"1"	"8.8043342847793"	"ADAM8|101"	"B3GNT2|10678"	"CASKIN2|57513"	"PYCR1|5831"	"SLC11A1|6556"	"SLC19A1|6573"	"SPTBN2|6712"	"TTYH3|80727"
"319"	"319"	"1"	"1"	"1"	"7.72868434701806"	"ADH1B|125"	"ADIPOR2|79602"	"CA9|768"	"CENPF|1063"	"DOPEY2|9980"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"320"	"320"	"0.977777777777778"	"0.974683544303797"	"1"	"8.21625514154229"	"ANTXR1|84168"	"COL10A1|1300"	"EPAS1|2034"	"LGR4|55366"	"MYL6|4637"	"PYCR1|5831"	"SGEF|26084"	"SLC19A1|6573"
"321"	"321"	"1"	"1"	"1"	"8.17472918364658"	"COL10A1|1300"	"COL12A1|1303"	"EPAS1|2034"	"GCA|25801"	"MKI67|4288"	"MMAB|326625"	"PYCR1|5831"	"SLC19A1|6573"
"322"	"322"	"0.966666666666667"	"0.962025316455696"	"1"	"8.12903982058483"	"ETV4|2118"	"FOLR2|2350"	"IQGAP3|128239"	"LTF|4057"	"PALM2-AKAP2|445815"	"PNPLA6|10908"	"RTKN2|219790"	"SYNJ2|8871"
"323"	"323"	"0.955555555555556"	"0.949367088607595"	"1"	"8.85258259628159"	"CTHRC1|115908"	"DUSP3|1845"	"ETV4|2118"	"NFYB|4801"	"PNPLA6|10908"	"RTKN2|219790"	"STAB1|23166"	"TOP2A|7153"
"324"	"324"	"0.988888888888889"	"0.987341772151899"	"1"	"8.22581346839744"	"ABHD5|51099"	"ANKS1A|23294"	"COL10A1|1300"	"COL12A1|1303"	"PYCR1|5831"	"SLC19A1|6573"	"SRPK1|6732"	"SYNJ2|8871"
"325"	"325"	"1"	"1"	"1"	"6.84560624740741"	"C13orf1|57213"	"COL10A1|1300"	"COL17A1|1308"	"GPD1|2819"	"MCAM|4162"	"PYCR1|5831"	"SAR1A|56681"	"SLC19A1|6573"
"326"	"326"	"1"	"1"	"1"	"8.01035769370587"	"ARL4A|10124"	"C1orf198|84886"	"COL10A1|1300"	"EPAS1|2034"	"LGR4|55366"	"MYL9|10398"	"PYCR1|5831"	"TGFBR3|7049"
"327"	"327"	"0.988888888888889"	"1"	"0.909090909090909"	"8.01563144232464"	"CYP51A1|1595"	"FERMT1|55612"	"HYAL2|8692"	"LGR4|55366"	"LPCAT3|10162"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"
"328"	"328"	"1"	"1"	"1"	"7.4389979043819"	"B3GNT3|10331"	"COL10A1|1300"	"COL8A2|1296"	"EPAS1|2034"	"MYL9|10398"	"PYCR1|5831"	"SC4MOL|6307"	"SLC19A1|6573"
