"Index"	"Accuracy"	"Sensitivity"	"Specificity"	"T2"	"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"
"222"	"222"	"0.988888888888889"	"0.987341772151899"	"1"	"8.4797996814024"	"CCL19|6363"	"COL10A1|1300"	"DGKA|1606"	"EPAS1|2034"	"ISLR|3671"	"MYL6|4637"	"PYCR1|5831"	"SLC19A1|6573"
"223"	"223"	"0.988888888888889"	"0.987341772151899"	"1"	"8.504956597674"	"COL10A1|1300"	"EPAS1|2034"	"ISLR|3671"	"JAK3|3718"	"PYCR1|5831"	"SBDSP1|155370"	"SLC19A1|6573"	"SPTBN2|6712"
"224"	"224"	"1"	"1"	"1"	"8.49791258072231"	"ADAM8|101"	"COL10A1|1300"	"COL12A1|1303"	"EIF4G3|8672"	"PRELP|5549"	"PYCR1|5831"	"SLC19A1|6573"	"STX12|23673"
"225"	"225"	"1"	"1"	"1"	"7.85986114075598"	"COL17A1|1308"	"GLDN|342035"	"KCNN4|3783"	"PYCR1|5831"	"RRAS|6237"	"RTKN2|219790"	"SBDS|51119"	"SLC19A1|6573"
"226"	"226"	"1"	"1"	"1"	"7.25952811310653"	"HS6ST2|90161"	"LTF|4057"	"PNPLA6|10908"	"PYCR1|5831"	"RTKN2|219790"	"SERINC1|57515"	"SLC19A1|6573"	"SYNJ2|8871"
"227"	"227"	"0.988888888888889"	"0.987341772151899"	"1"	"8.58454820227974"	"ABHD5|51099"	"COL10A1|1300"	"COL12A1|1303"	"FDPS|2224"	"IQGAP3|128239"	"LIMS2|55679"	"PYCR1|5831"	"SLC19A1|6573"
"228"	"228"	"1"	"1"	"1"	"8.31717366332586"	"ADAM8|101"	"COL17A1|1308"	"DOPEY2|9980"	"PYCR1|5831"	"SLC11A1|6556"	"SLC19A1|6573"	"SPP1|6696"	"STX12|23673"
"229"	"229"	"1"	"1"	"1"	"7.47590867242059"	"C13orf15|28984"	"COL10A1|1300"	"CYP51A1|1595"	"FERMT1|55612"	"LGR4|55366"	"MYL9|10398"	"PYCR1|5831"	"SLC19A1|6573"
"230"	"230"	"1"	"1"	"1"	"7.55560606593347"	"CYP51A1|1595"	"FUT8|2530"	"HYAL2|8692"	"LGR4|55366"	"PYCR1|5831"	"RTKN2|219790"	"STARD7|56910"	"TREM1|54210"
"231"	"231"	"1"	"1"	"1"	"7.05662656970934"	"FERMT1|55612"	"FUT2|2524"	"HMGCS1|3157"	"RNF149|284996"	"RTKN2|219790"	"TMEM87B|84910"	"TNFAIP1|7126"	"TOP2A|7153"
"232"	"232"	"0.988888888888889"	"0.987341772151899"	"1"	"8.25944221229655"	"ANKRD22|118932"	"COL10A1|1300"	"COL12A1|1303"	"CYP51A1|1595"	"MYL9|10398"	"PNPLA6|10908"	"PYCR1|5831"	"SPTBN2|6712"
"233"	"233"	"1"	"1"	"1"	"7.44216716625956"	"DOPEY2|9980"	"FERMT1|55612"	"MYO1C|4641"	"PLD2|5338"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SPTBN2|6712"
"234"	"234"	"0.988888888888889"	"0.987341772151899"	"1"	"7.50972023931856"	"EPAS1|2034"	"ETV4|2118"	"LGR4|55366"	"POU2AF1|5450"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"	"SRPK1|6732"
"235"	"235"	"1"	"1"	"1"	"7.1968192920294"	"ADAM8|101"	"C13orf1|57213"	"CASKIN2|57513"	"OTUD1|220213"	"PNPLA6|10908"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"236"	"236"	"1"	"1"	"1"	"6.91640660788113"	"DOPEY2|9980"	"FERMT1|55612"	"MYO1C|4641"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SPTBN2|6712"	"TRAF1|7185"
"237"	"237"	"1"	"1"	"1"	"7.24492538590529"	"CYP51A1|1595"	"FERMT1|55612"	"HYAL2|8692"	"LGR4|55366"	"MYO1C|4641"	"PYCR1|5831"	"RTKN2|219790"	"STARD7|56910"
"238"	"238"	"1"	"1"	"1"	"6.57997286200917"	"ANKRD22|118932"	"C1orf198|84886"	"ENC1|8507"	"HYAL2|8692"	"LGR4|55366"	"PYCR1|5831"	"RTKN2|219790"	"SC4MOL|6307"
"239"	"239"	"1"	"1"	"1"	"8.08535066243563"	"FDPS|2224"	"IQGAP3|128239"	"PYCR1|5831"	"RTKN2|219790"	"SLC11A1|6556"	"SLC19A1|6573"	"SPP1|6696"	"TUBA1B|10376"
"240"	"240"	"0.977777777777778"	"0.974683544303797"	"1"	"8.6438451922171"	"ALG1|56052"	"COL10A1|1300"	"COL12A1|1303"	"EMP2|2013"	"IQGAP3|128239"	"NPL|80896"	"PNPLA6|10908"	"SPTBN2|6712"
"241"	"241"	"0.988888888888889"	"0.987341772151899"	"1"	"7.98677110343093"	"CLEC2D|29121"	"ETV4|2118"	"LGR4|55366"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SORD|6652"	"SYNJ2|8871"
"242"	"242"	"1"	"1"	"1"	"7.02660989672223"	"FERMT1|55612"	"HS6ST2|90161"	"HYAL2|8692"	"LGR4|55366"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"VPS24|51652"
"243"	"243"	"0.988888888888889"	"0.987341772151899"	"1"	"7.51869283962895"	"ABCC3|8714"	"EPAS1|2034"	"LGR4|55366"	"PYCR1|5831"	"SC4MOL|6307"	"SGEF|26084"	"SLC19A1|6573"	"SPTBN2|6712"
"244"	"244"	"1"	"1"	"1"	"7.76774023605938"	"CA9|768"	"CCL19|6363"	"DOPEY2|9980"	"KIF20A|10112"	"PLIN2|123"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"245"	"245"	"1"	"1"	"1"	"7.77863204414141"	"CASKIN2|57513"	"CORO1C|23603"	"LOC84740|84740"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"	"TSPAN13|27075"	"TTYH3|80727"
"246"	"246"	"0.988888888888889"	"1"	"0.909090909090909"	"8.17166259612594"	"ANKS1A|23294"	"CASKIN2|57513"	"COL17A1|1308"	"OTUD1|220213"	"PYCR1|5831"	"SC4MOL|6307"	"SLC19A1|6573"	"SPTBN2|6712"
"247"	"247"	"0.988888888888889"	"0.987341772151899"	"1"	"7.70898074787962"	"AKR1B10|57016"	"C13orf15|28984"	"COL10A1|1300"	"COL12A1|1303"	"IQGAP3|128239"	"PYCR1|5831"	"SC4MOL|6307"	"SLC19A1|6573"
"248"	"248"	"1"	"1"	"1"	"7.18594254317503"	"DOPEY2|9980"	"EPAS1|2034"	"INSIG1|3638"	"LTF|4057"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SPTBN2|6712"
"249"	"249"	"1"	"1"	"1"	"6.9344502118231"	"ANKRD22|118932"	"FERMT1|55612"	"HMGB3|3149"	"HYAL2|8692"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"	"SLC19A1|6573"
"250"	"250"	"1"	"1"	"1"	"7.51153912427241"	"ABCC3|8714"	"CASKIN2|57513"	"FERMT1|55612"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"	"SC4MOL|6307"	"TOP2A|7153"
"251"	"251"	"1"	"1"	"1"	"7.37467233207717"	"ADAM28|10863"	"ASPM|259266"	"DHCR7|1717"	"ETV4|2118"	"NPL|80896"	"PYCR1|5831"	"RTKN2|219790"	"USP48|84196"
"252"	"252"	"0.977777777777778"	"0.974683544303797"	"1"	"7.94669036878995"	"C12orf49|79794"	"EPAS1|2034"	"ETV4|2118"	"LGR4|55366"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"	"TRAF1|7185"
"253"	"253"	"1"	"1"	"1"	"7.18655261210958"	"CASKIN2|57513"	"COL17A1|1308"	"NUSAP1|51203"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"	"SLC19A1|6573"	"SPTBN2|6712"
"254"	"254"	"0.988888888888889"	"0.987341772151899"	"1"	"8.14983181399858"	"EPAS1|2034"	"KIF26B|55083"	"LTF|4057"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SPTBN2|6712"	"SRPK1|6732"
"255"	"255"	"1"	"1"	"1"	"7.43559066075147"	"ADAM8|101"	"EPAS1|2034"	"LAMA2|3908"	"PAPSS1|9061"	"PNPLA6|10908"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"256"	"256"	"0.988888888888889"	"0.987341772151899"	"1"	"8.50171277484917"	"COL10A1|1300"	"EPAS1|2034"	"FAM83A|84985"	"ISLR|3671"	"JAK3|3718"	"MYL6|4637"	"PYCR1|5831"	"SLC19A1|6573"
"257"	"257"	"1"	"1"	"1"	"7.97754345123498"	"ARL4A|10124"	"COL10A1|1300"	"CYP51A1|1595"	"EPAS1|2034"	"MYL9|10398"	"PYCR1|5831"	"RALGPS2|55103"	"ST6GALNAC5|81849"
"258"	"258"	"1"	"1"	"1"	"7.00466122132917"	"CCL19|6363"	"IQGAP3|128239"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"TMPRSS4|56649"	"USP48|84196"	"WISP2|8839"
"259"	"259"	"1"	"1"	"1"	"7.80793361227688"	"COL12A1|1303"	"CYP24A1|1591"	"MMP11|4320"	"PYCR1|5831"	"RTKN2|219790"	"TOP2A|7153"	"TUBA1B|10376"	"USP48|84196"
"260"	"260"	"0.988888888888889"	"0.987341772151899"	"1"	"8.86591042638531"	"COL10A1|1300"	"COL12A1|1303"	"EPAS1|2034"	"ISLR|3671"	"JAK3|3718"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"261"	"261"	"1"	"1"	"1"	"7.55112410859166"	"FERMT1|55612"	"KCNN4|3783"	"MYL6|4637"	"MYO1C|4641"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"	"SLC19A1|6573"
"262"	"262"	"1"	"1"	"1"	"7.39141170892787"	"ARL4A|10124"	"DGKA|1606"	"EPAS1|2034"	"ETV4|2118"	"LGR4|55366"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"263"	"263"	"1"	"1"	"1"	"7.60255472931352"	"ANKRD22|118932"	"B3GNT3|10331"	"HS6ST2|90161"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"STX12|23673"	"USP48|84196"
"264"	"264"	"1"	"1"	"1"	"7.45777487203932"	"DOPEY2|9980"	"FERMT1|55612"	"FKBP11|51303"	"HS6ST2|90161"	"NUSAP1|51203"	"RNF149|284996"	"RTKN2|219790"	"SLC19A1|6573"
"265"	"265"	"1"	"1"	"1"	"7.7571514794327"	"ANKS1A|23294"	"CASKIN2|57513"	"COL17A1|1308"	"PYCR1|5831"	"RNF149|284996"	"SC4MOL|6307"	"SLC19A1|6573"	"SPTBN2|6712"
"266"	"266"	"1"	"1"	"1"	"8.26848874988712"	"FAM83A|84985"	"PNPLA6|10908"	"PYCR1|5831"	"RDX|5962"	"RTKN2|219790"	"SMARCAD1|56916"	"SYNJ2|8871"	"TMEM37|140738"
"267"	"267"	"1"	"1"	"1"	"8.13175732996565"	"ARL4A|10124"	"COL10A1|1300"	"CYP24A1|1591"	"DGKA|1606"	"EPAS1|2034"	"MYL9|10398"	"PYCR1|5831"	"RNF149|284996"
"268"	"268"	"0.988888888888889"	"1"	"0.909090909090909"	"8.26035397852903"	"C13orf1|57213"	"CASKIN2|57513"	"CD101|9398"	"COL17A1|1308"	"GGT5|2687"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"269"	"269"	"1"	"1"	"1"	"7.8905924610458"	"DLG5|9231"	"EPAS1|2034"	"LTF|4057"	"PYCR1|5831"	"RTKN2|219790"	"RTN4|57142"	"SLC19A1|6573"	"TOP2A|7153"
"270"	"270"	"1"	"1"	"1"	"9.33530811380914"	"CA9|768"	"CENPF|1063"	"CLEC2D|29121"	"DOPEY2|9980"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"TMEM59L|25789"
"271"	"271"	"1"	"1"	"1"	"7.08598643665119"	"CYP51A1|1595"	"FUT8|2530"	"HYAL2|8692"	"LGR4|55366"	"PYCR1|5831"	"RTKN2|219790"	"SORD|6652"	"STARD7|56910"
"272"	"272"	"0.988888888888889"	"0.987341772151899"	"1"	"7.81690895671139"	"FADS3|3995"	"FDPS|2224"	"IQGAP3|128239"	"LTF|4057"	"PALM2-AKAP2|445815"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"273"	"273"	"0.988888888888889"	"0.987341772151899"	"1"	"8.68321841385806"	"ALOX5AP|241"	"COL10A1|1300"	"EPAS1|2034"	"FERMT1|55612"	"ISLR|3671"	"JAK3|3718"	"MYL9|10398"	"PYCR1|5831"
"274"	"274"	"1"	"1"	"1"	"7.72853228621264"	"DGKA|1606"	"DOPEY2|9980"	"FERMT1|55612"	"MYO1C|4641"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"	"SLC19A1|6573"
"275"	"275"	"1"	"1"	"1"	"7.156832480682"	"ETV4|2118"	"FERMT1|55612"	"LGR4|55366"	"NPL|80896"	"RNF149|284996"	"RTKN2|219790"	"TNFAIP1|7126"	"TOP2A|7153"
"276"	"276"	"0.988888888888889"	"0.987341772151899"	"1"	"7.56020170078498"	"C12orf49|79794"	"CCDC55|84081"	"ETV4|2118"	"LGR4|55366"	"RDX|5962"	"RTKN2|219790"	"TOP2A|7153"	"TUBA1B|10376"
"277"	"277"	"0.988888888888889"	"0.987341772151899"	"1"	"8.03439389156962"	"COL10A1|1300"	"CYP51A1|1595"	"EPN3|55040"	"FKBP11|51303"	"MYL9|10398"	"PECAM1|5175"	"PEX5|5830"	"PYCR1|5831"
"278"	"278"	"0.988888888888889"	"1"	"0.909090909090909"	"7.91396517548874"	"CLEC2D|29121"	"FERMT1|55612"	"HYAL2|8692"	"LGR4|55366"	"MMP1|4312"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"
"279"	"279"	"0.988888888888889"	"0.987341772151899"	"1"	"7.69358314278968"	"CENPF|1063"	"ETV4|2118"	"LGR4|55366"	"NPL|80896"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"TNFAIP1|7126"
"280"	"280"	"0.988888888888889"	"0.987341772151899"	"1"	"8.25961788513871"	"ANKRD22|118932"	"COL10A1|1300"	"IQGAP3|128239"	"MYL9|10398"	"PYCR1|5831"	"SC4MOL|6307"	"SLC19A1|6573"	"ST6GALNAC5|81849"
"281"	"281"	"1"	"1"	"1"	"8.33737248013678"	"CASKIN2|57513"	"CORO1C|23603"	"DLG5|9231"	"ETV4|2118"	"NPL|80896"	"PYCR1|5831"	"RTKN2|219790"	"SYNJ2|8871"
"282"	"282"	"1"	"1"	"1"	"7.52852403872177"	"DGKA|1606"	"EPAS1|2034"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"	"SLC19A1|6573"	"TOP2A|7153"	"TUBA1B|10376"
"283"	"283"	"0.977777777777778"	"0.974683544303797"	"1"	"8.18752337603646"	"CAT|847"	"CCL19|6363"	"FERMT1|55612"	"LGR4|55366"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"	"SLC19A1|6573"
"284"	"284"	"1"	"1"	"1"	"6.99792442615594"	"ANKRD22|118932"	"CCL19|6363"	"CD101|9398"	"PYCR1|5831"	"RAMP3|10268"	"SC4MOL|6307"	"SLC19A1|6573"	"SPTBN2|6712"
"285"	"285"	"0.988888888888889"	"0.987341772151899"	"1"	"7.16158342598602"	"CSTF2|1478"	"DHCR7|1717"	"HYAL2|8692"	"ITM2C|81618"	"MMP11|4320"	"MYL9|10398"	"PYCR1|5831"	"RTKN2|219790"
"286"	"286"	"1"	"1"	"1"	"7.89951292224908"	"ADAM8|101"	"CASKIN2|57513"	"LGR4|55366"	"OTUD1|220213"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"	"ZNF618|114991"
"287"	"287"	"0.988888888888889"	"0.987341772151899"	"1"	"7.78795905154708"	"CA9|768"	"CLEC2D|29121"	"DOPEY2|9980"	"LGR4|55366"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SPTBN2|6712"
"288"	"288"	"1"	"1"	"1"	"7.31521570408981"	"ABHD5|51099"	"C13orf1|57213"	"CASKIN2|57513"	"LGR4|55366"	"LOC84740|84740"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"289"	"289"	"0.988888888888889"	"0.987341772151899"	"1"	"8.59925539241773"	"ADAM8|101"	"CASKIN2|57513"	"LGR4|55366"	"PYCR1|5831"	"RDX|5962"	"SC4MOL|6307"	"SLC19A1|6573"	"SPTBN2|6712"
"290"	"290"	"1"	"1"	"1"	"8.03911685093084"	"ANKRD22|118932"	"FERMT1|55612"	"HS6ST2|90161"	"IQGAP3|128239"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"USP48|84196"
"291"	"291"	"1"	"1"	"1"	"6.86071313684154"	"CA9|768"	"DOPEY2|9980"	"PYCR1|5831"	"RDX|5962"	"RTKN2|219790"	"SLC19A1|6573"	"TOP2A|7153"	"TUBA1B|10376"
"292"	"292"	"1"	"1"	"1"	"7.9819201125345"	"ANKS1A|23294"	"COL17A1|1308"	"GGT5|2687"	"PECAM1|5175"	"PYCR1|5831"	"SBDS|51119"	"SLC19A1|6573"	"SRPK1|6732"
"293"	"293"	"1"	"1"	"1"	"7.32921599127839"	"CASKIN2|57513"	"CENPF|1063"	"COL17A1|1308"	"MYL6|4637"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"	"SLC19A1|6573"
"294"	"294"	"1"	"1"	"1"	"7.23895183267706"	"ANKRD22|118932"	"FERMT1|55612"	"MMP11|4320"	"PYCR1|5831"	"RRAS|6237"	"RTKN2|219790"	"SLC19A1|6573"	"USP48|84196"
"295"	"295"	"0.988888888888889"	"1"	"0.909090909090909"	"7.35219903450918"	"FERMT1|55612"	"HS6ST2|90161"	"HYAL2|8692"	"KCTD10|83892"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"VPS24|51652"
"296"	"296"	"1"	"1"	"1"	"7.12263869363094"	"EPAS1|2034"	"FERMT1|55612"	"LTF|4057"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SPTBN2|6712"	"USP48|84196"
"297"	"297"	"0.988888888888889"	"1"	"0.909090909090909"	"8.78876150002696"	"C13orf1|57213"	"CASKIN2|57513"	"CD101|9398"	"LGR4|55366"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"	"TRAF1|7185"
"298"	"298"	"1"	"1"	"1"	"7.19905694460586"	"CASKIN2|57513"	"IQGAP3|128239"	"LTF|4057"	"PYCR1|5831"	"RTKN2|219790"	"SC4MOL|6307"	"SLC19A1|6573"	"SPTBN2|6712"
"299"	"299"	"0.988888888888889"	"0.987341772151899"	"1"	"8.37885298252922"	"ASPM|259266"	"CAMKK2|10645"	"EIF1|10209"	"ETV4|2118"	"LTF|4057"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"300"	"300"	"0.988888888888889"	"0.987341772151899"	"1"	"8.6222665453476"	"COL10A1|1300"	"EMP2|2013"	"FOLR2|2350"	"HYAL2|8692"	"MSRB3|253827"	"NFYB|4801"	"PLVAP|83483"	"PNPLA6|10908"
"301"	"301"	"1"	"1"	"1"	"7.50023862292443"	"COL12A1|1303"	"COL3A1|1281"	"IDE|3416"	"KIAA0907|22889"	"MMP11|4320"	"PNPLA6|10908"	"RTKN2|219790"	"TOP2A|7153"
"302"	"302"	"1"	"1"	"1"	"7.44910754081667"	"B3GNT2|10678"	"EPAS1|2034"	"LGR4|55366"	"POU2AF1|5450"	"PYCR1|5831"	"SC4MOL|6307"	"SLC19A1|6573"	"SPTBN2|6712"
"303"	"303"	"1"	"1"	"1"	"7.95231915214611"	"CASKIN2|57513"	"FOLR2|2350"	"MYL6|4637"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"	"TNS3|64759"	"TTYH3|80727"
"304"	"304"	"0.977777777777778"	"0.974683544303797"	"1"	"8.6048436336568"	"ABHD5|51099"	"ENC1|8507"	"PALM2-AKAP2|445815"	"PYCR1|5831"	"RALGPS2|55103"	"RTKN2|219790"	"SYNJ2|8871"	"WFS1|7466"
"305"	"305"	"1"	"1"	"1"	"7.08971228256136"	"ADIPOR2|79602"	"COL17A1|1308"	"PYCR1|5831"	"RTKN2|219790"	"RTN4|57142"	"SLC19A1|6573"	"SPATS2|65244"	"SYNJ2|8871"
"306"	"306"	"1"	"1"	"1"	"7.50710450811799"	"ANKRD22|118932"	"DHCR7|1717"	"ENTPD4|9583"	"HYAL2|8692"	"MMP11|4320"	"MYL9|10398"	"PYCR1|5831"	"RTKN2|219790"
"307"	"307"	"1"	"1"	"1"	"8.01253632604679"	"ADAM8|101"	"CASKIN2|57513"	"HPS5|11234"	"MYL6|4637"	"OTUD1|220213"	"PYCR1|5831"	"SLC19A1|6573"	"TREM1|54210"
"308"	"308"	"0.977777777777778"	"0.974683544303797"	"1"	"8.75558776538185"	"ADAM8|101"	"ALOX5AP|241"	"CASKIN2|57513"	"COL10A1|1300"	"COL12A1|1303"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"309"	"309"	"1"	"1"	"1"	"7.97062711195572"	"ASPM|259266"	"LGR4|55366"	"PYCR1|5831"	"RDX|5962"	"RTKN2|219790"	"SC4MOL|6307"	"SLC19A1|6573"	"TMPRSS4|56649"
"310"	"310"	"0.988888888888889"	"0.987341772151899"	"1"	"7.62173827979558"	"CD101|9398"	"EPAS1|2034"	"INSIG1|3638"	"LAMA2|3908"	"PAPSS1|9061"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"311"	"311"	"1"	"1"	"1"	"7.41774796752805"	"ADAM8|101"	"ALDH18A1|5832"	"C7|730"	"CD101|9398"	"EPAS1|2034"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"312"	"312"	"1"	"1"	"1"	"7.7321695481498"	"CA9|768"	"CXCL13|10563"	"FERMT1|55612"	"MYL6|4637"	"PYCR1|5831"	"RCC1|1104"	"RTKN2|219790"	"SLC19A1|6573"
"313"	"313"	"1"	"1"	"1"	"7.24391430468613"	"EPAS1|2034"	"ETV4|2118"	"LTF|4057"	"PYCR1|5831"	"RHBDD2|57414"	"RTKN2|219790"	"SLC19A1|6573"	"SPTBN2|6712"
"314"	"314"	"1"	"1"	"1"	"7.29991380153581"	"ASPM|259266"	"PYCR1|5831"	"RTKN2|219790"	"SC4MOL|6307"	"SLC35D1|23169"	"SPNS1|83985"	"TMPRSS4|56649"	"TNFAIP1|7126"
"315"	"315"	"1"	"1"	"1"	"7.25400353203478"	"CLEC2D|29121"	"DOPEY2|9980"	"FERMT1|55612"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"	"SLC19A1|6573"	"SPTBN2|6712"
"316"	"316"	"1"	"1"	"1"	"7.06736526969355"	"FERMT1|55612"	"HYAL2|8692"	"JAK3|3718"	"OCIAD2|132299"	"PYCR1|5831"	"RALGPS2|55103"	"RNF149|284996"	"RTKN2|219790"
"317"	"317"	"0.988888888888889"	"0.987341772151899"	"1"	"8.25018146036097"	"C13orf1|57213"	"CASKIN2|57513"	"COL17A1|1308"	"GLDN|342035"	"PYCR1|5831"	"SC4MOL|6307"	"SLC19A1|6573"	"SPTBN2|6712"
"318"	"318"	"0.988888888888889"	"0.987341772151899"	"1"	"7.5485283533266"	"EPAS1|2034"	"ETV4|2118"	"FKBP11|51303"	"LGR4|55366"	"PYCR1|5831"	"SC4MOL|6307"	"SLC19A1|6573"	"SPTBN2|6712"
"319"	"319"	"1"	"1"	"1"	"7.64494811214172"	"DOPEY2|9980"	"EPAS1|2034"	"LTF|4057"	"PNPLA6|10908"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SPTBN2|6712"
"320"	"320"	"1"	"1"	"1"	"7.4262812549619"	"ETV4|2118"	"FERMT1|55612"	"HYAL2|8692"	"LGR4|55366"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"VPS24|51652"
"321"	"321"	"1"	"1"	"1"	"7.34132199166356"	"C9orf140|89958"	"FOLR2|2350"	"GAS2L1|10634"	"LGR4|55366"	"LTF|4057"	"PYCR1|5831"	"RTKN2|219790"	"USP48|84196"
"322"	"322"	"1"	"1"	"1"	"7.50792962327715"	"LGR4|55366"	"PYCR1|5831"	"RDX|5962"	"RTKN2|219790"	"SPP1|6696"	"TOP2A|7153"	"TREM1|54210"	"TUBA1B|10376"
"323"	"323"	"0.988888888888889"	"0.987341772151899"	"1"	"8.19090114676708"	"COL10A1|1300"	"DPT|1805"	"EPAS1|2034"	"ISLR|3671"	"JAK3|3718"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"324"	"324"	"1"	"1"	"1"	"7.42667938174357"	"ANKS1A|23294"	"C13orf1|57213"	"CASKIN2|57513"	"COL17A1|1308"	"MYL6|4637"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"325"	"325"	"0.988888888888889"	"0.987341772151899"	"1"	"7.08890860229361"	"DGKA|1606"	"FAM83A|84985"	"GAS2L1|10634"	"HIRIP3|8479"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"	"TOP2A|7153"
"326"	"326"	"1"	"1"	"1"	"7.4806265845692"	"ABCC3|8714"	"CYP51A1|1595"	"DGKA|1606"	"EPAS1|2034"	"PHKA1|5255"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"327"	"327"	"1"	"1"	"1"	"8.02081037630703"	"COL10A1|1300"	"COL12A1|1303"	"COL5A1|1289"	"ISLR|3671"	"MMP11|4320"	"PNPLA6|10908"	"RTKN2|219790"	"TOP2A|7153"
"328"	"328"	"1"	"1"	"1"	"7.4976319771579"	"DOPEY2|9980"	"FERMT1|55612"	"MYO1C|4641"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SPTBN2|6712"	"VPS24|51652"
"329"	"329"	"0.988888888888889"	"1"	"0.909090909090909"	"8.38628410899038"	"ABCG1|9619"	"CASKIN2|57513"	"DGKA|1606"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"	"SGPL1|8879"	"SYNJ2|8871"
"330"	"330"	"0.988888888888889"	"0.987341772151899"	"1"	"7.34292108118284"	"C13orf1|57213"	"EPAS1|2034"	"ETV4|2118"	"FKBP11|51303"	"LGR4|55366"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"331"	"331"	"0.988888888888889"	"0.987341772151899"	"1"	"8.09867739375273"	"ADAM8|101"	"C13orf1|57213"	"CASKIN2|57513"	"OTUD1|220213"	"PYCR1|5831"	"SLC11A1|6556"	"SLC19A1|6573"	"SPTBN2|6712"
"332"	"332"	"1"	"1"	"1"	"7.90562272850616"	"FERMT1|55612"	"MYO1C|4641"	"PLD2|5338"	"PNPLA6|10908"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SPTBN2|6712"
"333"	"333"	"0.988888888888889"	"0.987341772151899"	"1"	"9.14206420273616"	"C9orf140|89958"	"COL10A1|1300"	"COL12A1|1303"	"COL5A1|1289"	"EMP2|2013"	"ISLR|3671"	"MMP11|4320"	"PNPLA6|10908"
"334"	"334"	"1"	"1"	"1"	"6.93503276191032"	"ANKRD22|118932"	"HMGCS1|3157"	"NFYB|4801"	"PNPLA6|10908"	"PYCR1|5831"	"RTKN2|219790"	"SBDS|51119"	"SYNJ2|8871"
